fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type
6.5320398703392195,0.5171276850352773,0.4190613506214374,12.941990032415195,0.04758009967584805,31.45306753107187,187.22089708263246,0.9976320398703392,3.209668327930801,0.4851376526200821,9.2193366558616,6.0,1.0
6.177390548151305,0.2815478109630261,0.2732146843078235,7.938087561478956,0.048654843099741815,40.738062760103276,160.55934518056802,0.9950325065103611,3.21,0.512976559544281,9.916668733447974,5.011906238177124,0.9880937618228761
6.559474457694998,0.23297372288474988,0.35297372288474993,5.870540238509961,0.03989211686542497,38.486861442374945,113.51452589441234,0.9929312730584959,3.241632120386498,0.5972890482677512,11.145919699033755,6.0,1.0
6.201193137864924,0.2493437741742919,0.5386278914553376,6.96539900191721,0.045928411728104565,57.9701715533769,175.77330380566448,0.9945179269494988,3.191133480971678,0.6979120087363834,10.406562258257082,5.011931378649238,1.0
7.339148022133983,0.29740361549378824,0.35564909612655293,3.9221084648136477,0.04013083049801462,15.78194916997563,115.74440664019497,0.9936576260954887,3.161298192253106,0.4534888132803899,10.443407911464067,5.0,1.0
7.5694382787283985,0.1873458160282578,0.46571723292582323,2.2693695104591893,0.10522315653355616,16.48995029611455,96.42965207280184,0.9928408864982339,2.962245318989403,0.6318364540070645,10.624463130671124,5.591822700353223,1.0
7.053588698477897,0.20535730998527,0.4821423000491001,15.135621808150612,0.05221423000491,44.464113015221024,205.64237804222606,0.9983903253328037,2.9435715399901796,0.6132134500736501,9.1750116989689,5.821423000491,1.0
7.322555344097923,0.3806388360244807,0.30742504757796735,7.239310577674335,0.04167666032293768,36.6147375529006,133.4230867455564,0.9948325300509473,3.2767666032293765,0.5212972803730712,10.751499048440653,7.8063883602448065,1.0
5.781937289589624,0.3355235593108491,0.3223037296188691,1.486649151759433,0.05492408475806605,18.04711862169808,102.39267806452845,0.9922267016964812,3.4158899993400933,0.6915183048386788,11.985601689882069,5.1047118621698075,0.447644068915096
6.907228503409851,0.15984883589592128,0.2749400476131047,4.36566460880321,0.02983127789213281,13.801216156229112,105.30130169868514,0.9935518628011166,3.244517814631157,0.4610842755114776,10.37831448977045,7.945786224426121,0.9819287414753738
7.199366666125259,0.4944940004222978,0.21936666612525926,6.525939987980756,0.05842406668724015,30.329066606029038,86.40493316657985,0.9975987333322505,3.3224686670673083,0.5862660002273912,9.30063333387474,5.601266667749481,0.39873333225051855
7.201245360215634,0.24753113400539084,0.3023443299730457,6.808717521509441,0.046778020604851776,39.23443299730457,158.74065979838275,0.9957593402016173,3.3732160821239896,0.43184618588679197,9.846886599460912,5.246886599460914,1.0
8.71378176720796,0.5988677585349742,0.16034337006959487,1.8640370953485634,0.07276844514418275,37.03944356977155,45.80788871395431,0.995267972059441,3.358227387581488,0.8765522099768017,11.774385161860575,6.064037095348563,0.0
6.801205382951736,0.20521094201655385,0.33975892340965275,4.115669978372571,0.03552109420165539,32.527121116414065,118.53917494593142,0.9928889198338429,3.2248493271310332,0.46951784681930553,10.64547981393099,5.993973085241319,1.0
6.724513173479364,0.22885834320359694,0.49431844287110904,8.15822834030897,0.04794158081752364,52.774341326031816,137.13096605515332,0.9939454142885977,3.111141656796403,0.7515043911597878,10.896372656366152,6.754868265206364,1.0
6.186628937377303,0.2733710626226973,0.3980792315076642,8.156313947193084,0.04659886812131908,52.39547248527633,189.50088614448035,0.9955736363094032,3.1846515749509208,0.4840113187868092,9.433144686886513,5.866289373773028,1.0
7.306205988194197,0.3,0.4870169461631141,5.578444112556737,0.037629291420712446,37.252585828414254,193.3843533176731,0.9923831195012207,3.1584485029514506,0.5693794011805803,11.805171656828499,7.0,0.49482834317150237
6.740354331981196,0.16798228340094018,0.3780708663962393,5.926943886662181,0.04709424210530556,19.605314979717946,121.38582672075214,0.9953883612145871,3.25596456680188,0.5241240161934188,9.27084153845534,6.699557085023505,1.0
4.891883355432092,0.30425973262617306,0.3919675334217284,6.483962098118486,0.0343285735278024,40.83766710864183,140.9694872942714,0.9909209619511723,3.408844131035062,0.42492860291703605,12.131038636612358,7.40973997348149,1.0
6.4803081559953934,0.26760616311990787,0.3108493049592631,4.598709763446094,0.04268984089871887,227.13653995808255,378.3900787287461,0.9933073355886379,3.3614029810942854,0.574079919627465,10.956369787194474,4.014155082654385,1.0
8.492494785401007,0.3215685829311694,0.386182508101363,7.554103584417502,0.052674407149017236,35.55507492889525,102.85960915279767,0.9964258209093344,3.2554103584417504,0.5643088598638452,10.940280781694405,5.798596091527977,0.7985960915279767
6.236475121105964,0.36761072214562834,0.24654099515576144,7.0527820345801935,0.03642130339096698,27.037701453271566,109.0,0.9942525549979131,3.293270497577881,0.43402452664331204,10.23081990311523,6.0,1.0
6.81451597689909,0.2329031953798179,0.33005372794312093,9.940861533541224,0.03627957394935761,45.41936092403642,146.2956923322939,0.9947626882836074,3.201451597689909,0.362849467436697,11.30053727943121,6.0,1.0
7.914859570400927,0.6098406813052298,0.07827846746147553,1.9314859570400928,0.08358607662692621,14.419812760534569,55.215795767728075,0.9969734672330935,3.3458607662692623,0.4652476595066822,10.24752340493318,5.104953190133642,0.0
6.042145441288892,0.20162097851111124,0.26486293553333373,6.637902148888876,0.048610965157333305,22.972587106666744,95.33420905600018,0.9927448867306222,3.154538739831111,0.41902741289333323,11.03890348426667,6.032419570222225,1.0
6.922360046856506,0.3618803504313485,0.37870691590640077,6.765894626388509,0.06381196495686516,41.37661916154511,159.60021963011016,0.9952253293230617,3.134703621454748,0.5264709112207503,9.732919859430483,5.070581775584995,1.0
7.996135588590591,0.3442581113470756,0.45841961240891604,3.4977215640220938,0.03714837773058487,18.306416489693262,75.5224214199428,0.9929761210709971,3.106418160649571,0.37306416489693267,10.643547216323109,4.574188865292435,1.0
7.2,0.24946213990432298,0.37351442266927937,13.6321634474974,0.058915865407262256,47.07668264474926,183.7572113346397,0.9978070396611629,2.996485577330721,0.4758786056673198,9.022896635181556,6.908413459273774,0.9542067296368871
7.170887894419118,0.3385443947209559,0.37163455570045417,5.6618375080296275,0.05239986284624135,5.545423374145762,117.76427849259731,0.9954636270122438,3.1867274597551254,0.4414521764350779,9.470887894419118,5.2181693496583055,0.8909153251708477
6.685064383243705,0.3312036985738863,0.24730273975048422,4.958494522284379,0.04285064383243705,34.87963014261137,93.80072604280505,0.9935851449315509,3.2853945204990316,0.48485506844912835,11.179669862744674,5.526972602495158,0.47302739750484224
6.440013520330801,0.3725985127636118,0.06800270406616034,1.4809952678842195,0.058579824235699574,42.29025012611983,102.81062869538228,0.9916040081121985,3.234298580365266,0.6138977691454178,10.66399459186768,6.0,1.0
6.7482987217725725,0.4124569159628169,0.14517012782274274,3.7415377753826538,0.054965974435451447,17.0,94.10207669364566,0.9947482103453722,3.1382191786761746,0.5414405656783395,9.62881131356679,5.381352189277984,0.6186478107220162
7.2930056929004365,0.30148114738578996,0.41827199471657833,7.330045653274773,0.02516868623004831,50.81897087507011,174.34171227298222,0.9927990125684095,3.0419748631810535,0.3210697175564039,11.40617144744079,5.995885701706139,0.9958857017061389
6.678792440644463,0.29949434124740504,0.5767698056340824,1.908075485914794,0.10078830075961276,56.53547138331527,142.87849135810995,0.9931312113228872,3.138483023742215,0.4547471706237025,9.89494341247405,6.0,1.0
6.891273076163618,0.13738192284908524,0.383490769534553,1.0087269238363825,0.04108726923836383,24.53080791255095,85.45073115655512,0.9904439630781382,3.0430903857545735,0.5574538476727653,11.391273076163618,6.0872692383638265,1.0
6.8075772860180015,0.43484542796399606,0.35469589978739857,4.802990563531948,0.0333788643009001,28.0,149.9381711855984,0.9909909072567784,3.102422713981998,0.39696908559279925,12.346958997873985,7.0,1.0
6.155266185658876,0.4058550360755843,0.40647038319443046,1.3712721821382396,0.11154851306653402,6.723669071705622,70.43639089308802,0.9920886448420607,3.237674580729985,0.5257455635723521,10.416005996479363,4.0,1.0
6.736914663890741,0.33254108504789914,0.27524651028739466,4.134387681798339,0.04845891495210089,14.983565980840357,136.53348683050382,0.9944496836954605,3.155082170095798,0.43032868038319283,9.276232551436973,5.0,1.0
6.601722200885603,0.49664487524155654,0.3013123864331515,1.5602136916264597,0.058584914907408574,13.301068458132299,85.53563915458359,0.9932957837747987,3.2631175303945525,0.5810747920692609,10.128384644927628,5.4602136916264605,0.5397863083735402
6.765812327867923,0.6453865704867924,0.21307561967547173,6.073459016509434,0.0671624655735849,12.888794754339623,78.33276852603774,0.9964852870164245,3.2979495868830186,0.4910252065584906,9.429061639339622,5.0,0.34187672132075475
8.025930081424692,0.2696307723917901,0.35629650407123453,2.292587398219136,0.051333146335888896,31.296504071234565,53.925873982191355,0.9949444475610685,3.2885174796438275,0.9674097968191976,12.288895122137037,6.814825203561728,0.0
6.4505628976480684,0.22284416299270385,0.5565238007866954,14.10813754322747,0.06008789157583687,26.30476015733906,154.48094102270392,0.9978603199952473,2.985372307875107,0.4129567425223175,9.207446157502144,5.063203622060086,0.9683981889699573
6.375557890990407,0.20488842180191852,0.3441480703003198,1.4340771879872098,0.03917038593993605,34.289052369328516,155.88133357060752,0.9912,3.2287424533929654,0.5443712266964826,11.126673672971222,7.1703859399360494,1.0
6.5120637846664975,0.2517248287111336,0.34267198205554145,6.849949918442811,0.031293120717778344,36.73280179444585,136.02592251222418,0.9931140975203987,3.204656035888917,0.37732801794445847,10.837088825445091,5.293120717778342,1.0
6.348397791682518,0.3250320441663497,0.28509613249904886,6.924685108583791,0.03848397791682519,33.47756908355525,134.9295028340308,0.9927373127302245,3.2752243091644475,0.43477569083555256,11.559933691568386,6.006408833269926,1.0
6.2268711949413325,0.34422903983137776,0.22608657302419255,12.789178371975932,0.05530027323497035,25.288548008431114,143.4706869336519,0.9977422903983139,3.191974785458207,0.5050586261326963,9.089720531085037,5.0,0.7628493361437042
7.056812547117929,0.9515648243138545,0.03715937264410357,2.2485548936409376,0.08692898431610259,11.502890212718125,63.52023148902688,0.9958594962674974,3.3535507841948706,0.5964492158051294,9.414203136779483,4.1420313677948215,0.0
8.69144345623491,0.31888798103213706,0.501368383559217,3.6961136775758563,0.06726747186482872,22.928478398531805,82.90986385748775,0.9964208359957389,3.2473873298218594,0.5232658377226753,9.973873298218596,6.483670811386624,0.48367081138662305
7.550413284217024,0.3805371955795323,0.2912603321054257,1.8423553505240413,0.07929752029469786,26.045453873612725,59.44214759987653,0.9971336777122133,3.4027066051572126,0.5070247970530215,9.37747933578915,5.0,0.0
6.777742908171109,0.26669281887166846,0.4779312040471215,6.564260663806504,0.06959251733862473,29.564272957222812,147.21001785988807,0.9950480241226435,3.25432588778177,0.5432601071593284,9.977429081711087,5.777429081711087,1.0
6.634286097916498,0.3652379673611671,0.2601429146874748,11.135229911114696,0.04598570853125252,26.238101631941642,109.41903738889337,0.9966154240445854,3.3661426461459256,0.5792382359027162,10.11333422847183,6.0,1.0
7.75018237772308,0.31505471331692386,0.26365294342937085,13.538196999121672,0.05013652943429371,44.2490881113846,198.18082339423773,0.9984682647171468,3.324981762227692,0.5061438245432169,9.827305886858742,5.863470565706292,1.0
5.645398397860182,0.31546016021398166,0.2755219225677802,7.150308811768993,0.03813495994650458,27.496911882310073,104.76065553993938,0.992938770867803,3.2273008010699082,0.4877300801069908,10.782211214978716,5.773008010699084,1.0
6.4466208958093025,0.2906758208381395,0.38842308471100795,4.579038811995359,0.03830851742919383,35.729671664744224,142.54258714596912,0.9924409976182238,3.2051126368063567,0.4786483583237211,11.093928354479063,5.0,1.0
6.29710481878366,0.270144759060817,0.3681181322093792,8.074434668284466,0.04739084946420585,57.62362644187584,214.40648785065036,0.9954750084431104,3.19,0.47942096375673204,9.49710481878366,6.0,1.0
5.151307449045425,0.25358656886932185,0.31973851019091504,1.1128268622613564,0.028667492093976316,42.40847856682024,108.12579234068461,0.9895369611735683,3.3448692550954577,0.44667492093976313,11.387173137738644,6.871731377386437,1.0
5.808429581970112,0.18042147909850562,0.3681033440567246,1.1,0.03606322186477585,30.85248231552303,95.62066881134493,0.9894301154983641,3.1642147909850564,0.4797892604507472,12.002107395492528,6.0,1.0
7.649424564367596,0.4430314917097343,0.41191096472702526,3.301150871264808,0.07564582022916268,14.848425414513283,62.214113897998686,0.997557828516738,3.337973948146494,0.6988794730172909,10.656178070545948,6.0,0.2191096472702525
4.880550218294216,0.33628229761719003,0.015490426595041629,6.524784682552067,0.029734927778644664,33.68157877018183,165.35454484244633,0.9939991387302082,3.3494665099153718,0.596988041660165,9.850430634895867,6.0,1.0
5.916455173468875,0.2850634479593374,0.23945558642846382,3.4329103469377507,0.043068358612248996,28.94555864284638,106.2607448571285,0.9918200000000001,3.3550634479593375,0.6025951719390061,12.182153101021587,6.383544826531125,0.6164551734688754
7.1570301866781385,0.35851509333906917,0.284218112006883,1.8281207467125535,0.04482784853631598,19.296981332186164,70.68071892220577,0.9927347946245301,3.225703018667814,0.5795267840481813,11.643758506574894,7.570301866781383,0.42969813321861616
7.340109587462951,0.6875115447933775,0.2514129160767212,2.0,0.06653690810915407,10.37283755309509,49.20328762388854,0.994451176512035,3.3445761251769834,0.45028258321534426,11.414129160767214,5.514129160767212,0.0
7.0,0.24852475714172254,0.30009900664530986,1.633168322257817,0.04639306953482831,37.877227375499714,113.69801877101479,0.9917847525381907,3.0125049558126604,0.4552574282385958,10.433663355484367,6.0,0.9336633554843662
6.0654715253188884,0.41314107829992597,0.4124941533454814,12.265939257680373,0.032592361419551845,50.03117691681852,179.81059983728144,0.9961944349282088,3.1387529233272593,0.5975058466545186,9.740529991864074,5.031176916818518,1.0
6.143981691154052,0.5417889241138809,0.2635037070584648,4.035037070584648,0.048554819176004294,36.89777576492109,107.71888335353302,0.9926442782558313,3.259361098530757,0.5631203661769189,10.956657210315191,6.3248146470767574,0.662407323538379
7.276741336467756,0.3685208008731608,0.255830666554723,3.251661333109446,0.058018213398260673,17.51661333109446,104.53482672935513,0.9948127000083957,3.3426581329751137,0.6061629331766122,10.07491999664169,5.51661333109446,0.5166133310944595
