a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql,target
-0.1910162700991562,-0.4428222362592211,0.07888689823426434,0.11825856498674761,2.4933385299192543,3.797065030365351,0.3743682193421335,7.0,N
-0.1696724554414225,-0.23199583782017302,-0.4082898543789487,-0.24144266316037677,7.996648976583946,3.6429492410785413,0.5800715693783448,8.0,N
-0.3928548569135927,0.25442388673435595,0.29366163689875013,-0.1350650043342306,2.4171804744064103,1.1395393995582763,0.4331839199119246,6.0,P
-0.19177455027762125,0.24288421260989412,-0.4686955803390979,0.22147532036321974,5.845504284537324,3.027990183995065,0.5922766231947614,8.0,N
-0.15895742701258408,-0.3347287850706563,-0.22876719173546511,0.034298972496017974,0.28636348290274405,1.581653571874567,0.5199079163545177,7.0,P
0.3920229595215954,0.14078257358987536,0.10286703153895033,0.28732740836074383,1.9802730358252234,4.115061531745181,0.704994595311981,7.0,N
0.0664998595649304,-0.383463976029946,0.18124478014197504,0.18573426701961057,3.6649366081239783,3.6075804647469583,0.27368993258356444,6.0,N
-0.261463778037321,-0.26074921996827694,0.38100696213532104,-0.039815333063947675,1.9369174318554423,1.40074050586604,0.20962866048639417,5.0,P
0.33569454604370275,-0.10811023595409666,-0.02285155207902305,0.2090604908503704,1.1864224751072843,1.9688689461898328,0.4406357885847385,7.0,P
0.15076024066391674,-0.08475068093947283,0.4075591416989157,-0.14384124159054115,11.688192574915982,1.8355612363859275,0.7898023250909875,5.0,N
0.23516946047915674,-0.26747992330850634,0.1711104376154892,-0.058992108735498296,0.74885714465313,1.5270875259842858,0.6005889962072894,6.0,P
0.26336108228706034,-0.23790835360230655,0.21408205721944826,-0.36078363200274344,2.76833796113493,1.2376802464429937,0.6888825805967113,5.0,P
-0.14550036448396142,0.16700377686876194,0.07729974548080143,0.07209564153177606,2.9614142313330527,3.905559737663236,0.2850039480577317,6.0,N
0.1861158067391927,-0.004966370395496126,0.26711354330354714,-0.255592927840151,0.7763920202789087,1.3096665341502176,0.20498771838928193,5.0,P
0.2925151936425077,0.4161769437719891,0.15405510961639826,-0.1607135859311651,1.5498647908404983,1.7986370914638423,0.7796672575371231,6.0,P
0.07853907779436187,0.1775982011603476,0.4055400672530097,-0.1513667629916254,7.943310485787092,3.240330938275881,0.7814250478848895,5.0,N
-0.4642287987568277,-0.2978341637644228,0.42359647865437533,-0.10354937091110833,2.103365556290472,4.773650365418118,0.5042549242507843,6.0,N
-0.30284830611526103,-0.011185165508884237,-0.07673523265303805,0.14722467430362288,4.158834460446958,1.1954484691618794,0.3917779850043994,6.0,P
-0.45596811708707013,0.049914356738366215,-0.47132273538096836,0.026811149679274185,1.8504448771428836,1.3560089460091518,0.8105540533000877,8.0,P
0.06933526922106291,-0.43322912539532665,-0.09768456065617975,0.10122781125413866,0.44804418157849596,3.2184226977822377,0.5511436677997426,5.0,P
0.06954275865600881,-0.43298440333374966,-0.42294518049632124,-0.001600052732510182,0.29658594368720526,2.3908484310826843,0.7630502909111243,5.0,P
0.15902119539976425,0.387392451803542,-0.1136340199559048,0.2606730882001468,10.780184475263006,2.10152746656418,0.8024162103919621,6.717812465933147,N
-0.4669423722011494,-0.2421537499500897,0.36557923819234234,0.1757498405759392,2.7439247285761565,1.556095876684153,0.19981340635531872,5.0,P
0.472110512008165,0.08006046479883083,-0.30574395014087286,-0.2665366281162622,0.5853492075515425,6.448147467186784,0.5329626463321705,7.0,N
0.009013679403563096,0.25594771476859857,0.20408439887468063,0.2440090260303138,5.406714776937433,0.3808554544355945,0.7472264212447833,8.0,P
-0.16600865074159188,0.24813263868955432,-0.12041695599720742,-0.30928451276678465,0.5708019006990136,1.1329923485017717,0.566417777112889,7.0,P
0.41296990875766015,-0.12783742532357786,-0.12433805161924419,-0.24747316849052972,7.8669341842853715,8.426176445465895,0.49128788293094294,5.0,N
0.3741622872267755,0.4195221834423684,0.15091896373330518,0.0949887384930001,3.638756517720898,0.40278909153920317,0.7490529470892549,6.0,P
0.048468215052938315,-0.3588727795637004,0.09000850344065503,0.047778248643607406,1.1941160098466712,2.246698881050557,0.38237164960056946,8.0,P
-0.21755043559015655,-0.08428459140256425,0.31372968627406406,-0.38839261209737275,6.91777524593124,2.0472666860020428,0.5880326276829422,6.0,N
0.47516665311512024,0.15521024472191872,0.338640828356732,-0.2515128532128549,0.11149515110775797,6.378199087478047,0.45201365846475994,5.0,N
0.0401769211142726,0.46739811920948376,-0.16898693427961975,-0.1663075920919609,0.3249113516134477,2.1739864904367985,0.4094697366931625,7.0,P
0.1091396814128066,0.06813443219695228,0.34847896949595514,0.29689823161513196,1.6178479805972787,7.086558944248881,0.3811395392010434,8.0,N
0.16232912485031864,-0.40426129836558955,-0.1272976059252417,-0.05899439609388147,0.5596648543359585,2.346333993944894,0.7684261814538476,8.0,P
0.415714348592358,0.1705993119258243,0.06762566755579083,-0.3633269045910672,5.206437105761432,5.489552573159286,0.44153899476334374,7.0,N
-0.30118331054436775,0.2217999013709961,-0.29546691899040284,-0.47027723673004107,0.25178571522358417,1.993725717011085,0.7136869696185038,5.0,P
-0.22827134726081763,0.2052742245889722,-0.2383604115450456,-0.14174492160178387,3.5860583847807916,3.5644867996294476,0.5636272195834275,6.0,N
-0.22206058491876085,0.12301020835780097,0.13206762426671748,0.1119916803362113,1.3122692015492798,0.7266891447625898,0.7790946022544774,7.0,P
-0.36306264077333034,0.41910061752674,0.034907750337738935,-0.34340866298896267,2.74044166245073,1.8105350759682612,0.6816683797100003,7.0,P
0.07654824136911617,0.34944474623778643,0.4052568850585783,-0.3240555245081949,8.145049187487317,0.9706035007494492,0.39917437606451067,6.0,N
0.09402765096758657,-0.2116518463124329,0.0510481158627577,0.17262409546590401,2.1306043371635512,3.4828470568404732,0.748129709528955,8.0,P
-0.10516896476447493,-0.2604209052803295,-0.3250938905877783,0.32049044997353837,1.7070226208629795,9.068885459903694,0.4231367814457163,5.0,N
0.2403020019592004,0.20638503880254858,-0.4719144182873182,-0.48251209355220315,0.7798327491212913,1.9811290923401061,0.6373991714501138,8.0,P
-0.3188913450819919,-0.2892668153235919,-0.38101215076329087,0.12093801826314718,2.9878384469341284,3.167899544288693,0.7442467013615163,8.0,P
0.2815905655995329,-0.3047579878711551,-0.4749318366720427,-0.1383950426196055,6.721499019565717,1.0920769164719175,0.4414382103980049,8.0,N
-0.28033381002052904,0.1774740005695339,0.05618123823073308,0.3044576287349068,0.47608695214700275,0.8793192340899219,0.7795221470960494,5.0,P
0.37859779505571567,0.3830733565731738,0.11037127610286467,-0.11331418110126468,1.0924316355177255,4.067585935053816,0.871692586748716,7.0,P
-0.30462326411294705,-0.06698163581650568,-0.37354970045588654,-0.1499989887868926,1.7963338333482148,1.131893730966997,0.7513203861272459,6.0,P
0.0668797801759873,-0.2817824716343385,-0.18699359462415552,0.18539239179459882,1.3227679472863256,6.741691557500224,0.5577567744109931,7.0,N
-0.3687001421834058,-0.2243242539518371,-0.0963257202858568,-0.3943931500214475,0.3107266227437912,2.4209079469897277,0.6825351036352688,8.0,P
-0.038805761839238756,0.1879404985635357,-0.021558333600447704,0.1974527034452999,1.3044777659926194,1.0239642034702863,0.5976982242250001,8.0,P
0.011895240389547174,0.3533743187699292,-0.25638846676481264,-0.34525600715821275,2.601168512362416,0.9810733125455016,0.8356153821318422,7.0,P
0.03817120785772855,0.3607702341212329,0.08412662147743094,0.11955435940317427,6.533974564531979,1.0725140745983424,0.39537178657879424,5.0,N
0.11212052323059228,0.3261598613643518,0.026989028964372913,0.12632285933889004,8.678868565844109,1.6420983799529696,0.41551319180621693,8.0,N
0.3234508478658574,0.21909417620465826,-0.13206015772525312,-0.28354703623232824,0.16128669297620304,0.28464264411892914,0.6063193128125646,8.0,P
-0.16432356783035323,-0.34650874321870545,0.27748628772054673,0.22671184062704064,3.6861786304231967,3.5784530025407526,0.2146105231832374,6.0,P
0.4003030133732608,0.19198605965812127,-0.26055894019560594,0.18668902263470366,0.8519682188890729,7.095836726388173,0.817504712079593,8.0,N
0.32493188937303935,-0.31162081383127216,-0.05506318959289061,-0.35073343771338206,2.628101321593657,0.21823234231389735,0.7875251181935423,5.0,P
-0.45855686108628935,-0.1283487051404453,-0.10283948060251064,0.02048880770256245,2.718940698964333,0.8465107615522343,0.7385153259397504,5.0,P
0.3105223284207014,-0.40774397397665607,0.38613330087446196,0.08597928251446836,3.8264422179098445,0.3131674783776406,0.3130532845602166,7.0,P
0.07106287148251648,0.02312191791675185,-0.4038271672555198,0.03818547013699042,0.3187448479023249,0.7488327817584112,0.38658140281360576,8.0,P
-0.28637376850542884,0.21903053360677505,0.2872637570695815,0.11883228314325461,6.838443103708699,1.3530202054178488,0.44182935407269197,5.0,N
0.053231934401215736,0.12208724888284286,0.04409948614647707,-0.23757693554964598,2.1716267030324845,3.896470177913973,0.7370053919453358,8.0,P
-0.025193075912639362,-0.18061472052250224,0.24063981481122215,-0.3164424073780985,3.4899798147968903,6.528604528217547,0.7703239777593521,7.0,N
0.23503454339393223,0.19310909577111746,0.12217720835577298,0.22618021821829415,3.521671016518965,1.5907448331786052,0.5385510636297801,8.0,P
0.39390410748077914,0.20038852677242963,0.0572376859843243,-0.15271249636351514,4.584985364887871,4.259819696692667,0.4439092501646198,7.0,N
0.20776000069205147,-0.027032850481427617,-0.18509237083205732,-0.3410888537455172,0.01869858887966167,4.2525166830324475,0.8798494924707946,6.0,P
0.34136669468016295,-0.4301900863102355,0.19822025303420426,0.10301612121510662,2.146210439729687,0.6972385142440672,0.6538526700385736,8.0,P
0.20133687438097594,0.4412978175036333,-0.1984582864076632,0.1395866457463735,3.5101382480779346,2.231507877987342,0.30538740283338617,7.0,N
0.3525311595291082,0.20374830357760348,-0.4535958196788169,0.06968527713033246,0.2442149883114309,5.50743157889081,0.7091489187469484,8.0,N
-0.043493431397356175,0.004062258499531235,-0.3701108103199348,0.37682177262843297,8.489213267112097,0.9258652013498934,0.9183009529203054,5.0,N
-0.3519585465541434,0.32148969196689064,0.29238211307960815,-0.059829028227973535,4.5174969760056465,3.037005848090966,0.7422472285596687,8.0,P
0.25341957186518727,-0.17436589987709303,0.07315686923245024,0.3225228101062568,5.2366921859105595,1.139366963188216,0.29861287890709753,8.0,N
-0.11286571868903912,0.25848391244375635,-0.18014283209619125,-0.16844701939395432,0.5534853070610843,2.0067261698440686,0.5982169956596682,7.0,P
-0.13525152050919997,0.4702466237608032,-0.3900205038741816,0.18734232828518943,1.7309448402192662,0.8633098964933997,0.36787529061164487,8.0,P
0.029728535815060284,-0.2878008188042199,-0.12266258841215082,0.4227242105572559,4.282731466082565,3.5712062940782543,0.8689950793998055,5.0,N
0.08114833165036009,-0.2588947509870413,-0.11041808864542248,-0.02395924739633953,0.338946446007331,1.7178750996505263,0.8027569365130988,6.0,P
-0.3367131437835812,-0.2266677008722823,0.07806851051001032,-0.3018978506300836,1.263346378230977,5.5226158126913685,0.5228188885529071,8.0,N
-0.18932169898152162,-0.05968234237872211,-0.04943472159543033,-0.10670948453080298,7.514066766998507,0.5123899309089596,0.7159127004802565,8.0,N
-0.09499601032556237,-0.4658210181310385,-0.24991694887076832,-0.17657634206618159,0.09351831248055267,0.1838022289515283,0.6820101097242854,8.0,P
-0.06109650675928906,0.3786399596331945,0.24931958061849646,0.22101563791406126,0.5903084846503596,9.54174276184749,0.6247920951666058,6.0,N
0.2736644392976618,-0.2952654467349479,-0.09145769805991094,0.41118535572167825,9.212128874113956,0.48696084955678604,0.4006698266435713,7.0,N
0.05918455762168465,0.16845947720549273,0.18008363900945895,-0.4757088064967131,4.879485446822204,0.20054054471269522,0.4144047711891026,6.0,P
-0.3111043100558698,-0.008172425412815971,-0.4131627377808601,0.3457244256693042,1.0670171709642267,1.9324045439780408,0.6166191677806442,7.0,P
0.2584934921392738,-0.2544185629358348,0.2685771173675584,-0.08871679956877376,1.0740967271819883,1.0114258043269504,0.4460930218385762,8.0,P
0.29073272147648466,-0.22951452345147783,-0.2672627067059613,0.31048309968147764,1.9156857105228238,2.740391534012317,0.6346484040321381,8.0,P
0.3968389179153962,-0.22955505354478972,0.41436786499214684,-0.047676349467629164,11.877681222980783,0.49153680418575296,0.9033544381898104,8.0,N
-0.38931174779570005,-0.028324563488359406,-0.2036884126159378,0.22416336298006992,0.8811709820210157,0.9771439708050715,0.6442393209182338,7.0,P
0.13730297528083613,-0.2570198967351792,-0.08912026332934514,0.269962345226302,1.7029191649522388,9.826413899488474,0.716543002263025,5.0,N
0.13901061663123293,-0.05731414964102067,0.08297144924175504,0.24070326278649212,0.07646912318571794,2.5485006841213367,0.41717070561466274,7.0,P
0.049783362654797554,0.19774286898344365,-0.24876402697127153,0.00821571389146206,2.1630000120849524,7.410945708950241,0.6656649874971882,6.0,N
0.3323675505318563,-0.30001106168713265,0.009148079521189525,-0.14282353900286765,1.0637292585261693,3.7691967168644864,0.6901179073316307,6.0,P
0.16280583137002888,-0.1292723990336545,-0.13144345091258233,-0.18961415902464113,1.766027754738873,4.3665235140896534,0.5584598551767437,6.0,N
0.2992239251964481,-0.27303563814166965,-0.21009810485911984,-0.16662569199806565,1.9219435283461794,0.3526628167257988,0.8468763865480802,8.0,P
0.14218886353055363,-0.25287087228534444,0.27530713039903004,0.010615840729320833,7.096851132312976,1.7784292305950749,0.40145472619594236,6.0,P
0.3854693781630839,-0.46632031969840576,-0.036406623865121855,0.049748362137690835,6.597188441059153,0.46790788016229484,0.595320173151712,5.0,P
0.015263776090522837,0.028305360398667212,-0.2621862383481669,0.02857956943322092,2.1194340148943818,6.982570679950448,0.8123403692287734,5.0,N
0.473306149960367,-0.39970458966345296,-0.17867952133235376,0.18855528993769938,1.2358657953617964,2.495673011295578,0.7599850319241908,7.0,P
-0.017604386833662777,-0.11698524341712513,0.43285509667020017,-0.2598402887296325,1.556870147720124,4.43132115473856,0.80191818947233,6.0,P
0.31297480983750875,-0.1175255248482983,0.07442280335963694,0.038518003418808774,2.3831541676804777,2.2499126627748476,0.726299651863123,8.0,P
-0.4764930835124828,0.18335938408843602,-0.41172974095233345,-0.24749289710579947,6.176685622867497,1.892014071581704,0.7681975238657738,5.0,N
0.1897984101074474,-0.05165537009149024,0.4402422442226487,-0.08312207455693565,1.686069554089404,0.08098421159050784,0.6304666819624093,6.0,P
-0.3710833115092806,0.05137825451959911,-0.042154372287067976,0.09180952419813021,0.27223603691907233,2.3974592474955996,0.7010275370048127,6.0,P
0.3883161288182694,-0.27521113943525843,0.43068489511307617,-0.06921721719797863,0.7897108982210399,0.5847379549671622,0.6971324610006634,5.0,P
0.07603243178128993,-0.42280326939649915,0.40648500173591756,-0.20726965571839734,4.750308291427526,2.2403430833357065,0.7092295787572729,6.0,P
0.11772893807486634,0.3049469565787635,-0.028350386782616144,-0.32447212211246934,3.5117697244098443,5.040109805249427,0.7440563056018378,8.0,N
0.18593971192140807,0.3568562619593582,0.34579521324333956,0.40868728542250704,0.822986730270574,9.77725883715605,0.7209431941150586,6.0,N
0.057110571262078844,-0.09046155561821975,-0.24809665063342679,-0.052080715784524445,8.192231490560047,3.7479751979094686,0.5991453526237924,8.0,N
-0.1559113345371151,0.034228666876113256,0.02027220596626575,0.06553031875981999,1.815545842620138,1.830666240990877,0.29011728027388073,5.0,P
-0.3098349548959572,0.41222160052502865,-0.4866623106973455,0.028671525422227853,1.8697500091533645,0.24785579133117772,0.7913480761133216,6.0,P
0.33904508422663593,-0.42707547731330914,-0.42227151821534803,-0.29705360377706524,0.4054263498275984,0.9981925120109871,0.8406366641642137,8.0,P
0.39427596033438217,-0.331211364630398,0.024849832814845943,-0.055187574682993144,1.7695858638289437,11.368140943092028,0.5838117550999748,8.0,N
0.47319904659963236,-0.026494034256518303,-0.34607127784283104,-0.05772753204129184,4.309036745644639,3.8140005881501273,0.8067418122159887,8.0,N
0.30790437626293876,-0.10831515874655584,-0.2884073005140349,0.42309578974393885,4.683581190412854,3.2442256188549154,0.6893309743071454,5.0,N
0.021724446670624235,0.07269531551951486,-0.2937563373071371,-0.33090053232907507,6.40398194356914,3.765810023348442,0.5160981450157978,6.0,N
