Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,target
40.743730156992584,94.61662043407551,19.72670365273959,48.53460779959986,50.67506934888674,23.25095083812844,2.4714441362271704,4.150544767950953,600.0613114523394,Hazardous
25.849993987984707,52.742309388004315,3.150006012015292,11.715397256032153,16.973079852007448,3.87307985200745,0.9480780484028624,10.46538322799647,457.0,Moderate
25.88976044539357,62.179520890787146,6.66928133618071,10.713292471019958,24.710239554606428,2.958384411225052,1.060784400854213,12.36928133618071,385.2832311775499,Good
23.654986947259786,42.429190615749874,4.691488241098115,8.222872060274529,24.01436030137264,6.947937323975592,1.102287206027453,10.744281984931368,361.1070496232842,Good
24.766837036706953,43.584852315908215,3.2287620378209874,7.812691666295322,23.56243611123489,4.940019906561567,0.9214636573970922,11.579017592881417,241.45854629588368,Good
26.514983631440746,44.596852177004884,0.8449508943222359,5.131704859971594,17.769705365933415,4.428229665791386,1.0638327877146916,12.111835808445631,480.2996726288149,Good
23.16216220350823,60.64774764093707,16.282882874269117,21.67477480233882,17.22522519766118,5.61981988011617,0.9627927952046469,11.289189173684413,325.1711712573088,Good
23.23030176460222,79.28817024653219,20.71378335866387,28.18621664133613,19.555133434655485,3.555914876733907,1.0428738880445376,10.257477760890753,384.8582592029692,Good
30.367704501529072,73.45249267116729,45.70224620529683,48.94937916658007,30.031921130921454,8.237280840805509,1.42,7.3380295759044545,596.1521183036178,Moderate
32.888992428009985,85.23424577460511,10.816365754712413,17.767268490575173,24.708328480628822,1.2571345382208348,1.4437216072511543,8.948806057592016,406.62201514398004,Moderate
26.440146694702317,47.81126092034021,12.298533052976833,15.382375145978102,15.739413221190734,4.473929455722945,1.0080293389404633,11.002815230085051,344.0,Good
36.429068431558385,72.93115415834961,60.067037649846654,67.66383897351545,34.661335539447975,13.776356143852793,2.0786787587398905,3.912517170337348,579.8136301198773,Poor
44.37757579632868,87.00134389373669,12.67129909727881,33.434529637192156,52.034977601771054,0.5246640265658249,2.694932805313165,2.844843212397385,658.4035837166311,Hazardous
29.34385973574699,77.10154775831678,20.944788390737067,35.35706891924308,25.26439662113537,7.935293827201272,1.5467492137768957,5.9331269655577605,651.1135187351595,Moderate
39.311744686136876,86.14554799065354,84.42263508800617,92.70401444704068,42.65300041510852,24.24612446027992,2.423352548987546,8.668481733644882,866.0544520093465,Hazardous
32.9,67.69298596014548,12.988965024544287,18.463045443256313,30.40419224082584,9.559024507655115,1.5922241256136072,5.174080418712024,464.03678325151907,Moderate
27.125556597284312,50.81041861990809,17.730275954752454,25.09305425339461,25.03401540724879,3.0161178823480284,0.8989581380091914,12.234995312220594,304.22083723981615,Good
29.284311771791096,54.48954948441524,18.1385627427363,32.02419017009932,29.497393598519693,10.435956341255993,1.7687600910720893,5.065359314315924,487.3071862863185,Moderate
36.92249013166881,84.90244359816639,40.93428793016678,55.51389876016777,39.03024111850192,18.08365764166584,1.867877044533307,6.441618724665943,578.7101945849995,Poor
19.897200617665046,66.49634529030402,4.1823483786292535,7.487947143299161,24.8,5.475349922791869,0.8193001544162616,10.772550540456916,296.75349922791867,Good
28.20287494398051,89.41991692809097,31.477069674746794,39.622861098662334,21.768652522577874,14.508347925578056,1.7085694506688323,5.542847253344162,697.2286109866234,Moderate
33.94003529305144,76.7007176462132,83.20233333229163,111.06642745126226,38.2506274493872,19.222799998749963,1.779676862784315,4.4622980392401965,453.2459607848039,Poor
26.019415417570546,73.63202483947973,3.8456368308024684,6.638830835141094,22.57962441106261,6.085929122017195,0.9807766167028219,13.847098286876102,500.9611691648589,Good
30.99116488920083,64.75582444600415,8.949682409935487,16.975673268682623,21.59449314406035,5.2701664127429755,1.2836490096976063,7.611013711879297,495.0,Good
36.944956949513404,88.18091768263574,12.529373160745658,31.162539897479157,30.31658336836675,12.842957790315385,2.358591558063077,7.551749264298264,824.2537484234963,Poor
23.359301827704524,49.479902300024975,18.102327240984923,20.597342334941565,22.01594599035061,6.797342334941565,1.0136876886744581,12.788205719273797,454.17109610843073,Good
29.964049060168342,81.48328986138678,6.8012653313026075,16.627465454685385,32.41512847448496,15.3564570723527,2.658297352856113,3.5400632665651304,834.2050613252104,Hazardous
40.373438408450426,105.82829776995331,26.82491512910738,47.46710232629057,48.490800192487775,25.7236978661972,2.4312672164319697,3.298263821596265,760.0694471361494,Hazardous
25.760312857350954,68.47197761814586,12.004692860264313,18.272402384767492,13.198435713245228,6.719061427947137,1.0939687142649046,11.080938572052862,310.39687142649046,Good
30.21611369730394,53.97740913153596,8.321050806270325,21.36453401981207,26.620971575674016,12.02898880902783,1.7167693374795812,7.52259086846404,437.40323858558,Moderate
36.40899901001227,82.63320948650934,17.924953557441004,41.616326087900696,38.383859682335284,25.030643280389214,2.088092193574319,3.3055039527122267,747.2495355744101,Hazardous
31.774463113009112,73.48769580668692,25.383691257993924,35.3953859275076,23.059082871367764,5.050464250182362,1.3232007960212742,8.375072636808525,514.3876958066869,Moderate
44.252200076404314,80.42823467481647,12.172341484104518,31.985725462711308,49.147799923595684,27.69088529462181,2.619235201222469,3.417207972494446,737.622053404644,Hazardous
23.195510990602507,57.26015312399753,14.220702395599425,18.63847369699774,21.39706890579889,4.2339846876002465,1.0345312916800329,10.288671770799917,380.3300765619988,Good
25.777856088059522,46.70837620551286,3.9227535412855223,8.19281133211367,18.293420961458718,5.504203963288209,1.0170057790828149,12.36286912294182,312.4910141651421,Good
36.29342436362217,77.2244879546253,34.07777577281421,42.52630254551132,34.360995318286506,11.46938554555036,1.980657563637783,4.055102409074941,541.0839022726385,Poor
28.710708806101625,75.99895312546366,17.476248577985892,29.559018463928023,29.67101420530416,7.688244319362028,1.6034460228115734,5.791384942971066,644.7310795437685,Moderate
28.486235132092293,67.61197524925343,3.168066001990819,5.045905122138198,18.6838267447741,3.3,0.9227942248258034,16.32615262960377,355.01995874875576,Good
28.30623932367651,66.61249453769496,2.7187378339569532,8.049986095950803,26.562508441744153,7.487497517134072,1.0225004965731856,11.112502482865928,326.0,Good
40.04786691149981,84.51998762768888,39.75098645701525,51.36900117067362,39.36938338116859,16.985869252847046,1.5744685504428735,3.4780394582806102,766.6588162515817,Hazardous
39.542749449045246,81.9454945227029,111.49731774773262,128.78958509788183,37.006454345107365,18.19080058123499,2.698434623612762,3.3194886781026325,581.6753981029237,Poor
30.550523713715325,81.80989525725694,20.078020948548613,33.227497234833294,32.842879448113386,11.169235573439806,1.3457151779245355,5.486806323657419,710.7472252946296,Poor
32.06366757270067,76.37587816956221,12.92926313437949,19.35852626875898,32.36302490970797,7.045329709197297,1.6636975090292037,4.528620471386776,587.350471013139,Moderate
20.964630290720123,65.72399820904992,35.93831842876853,42.13263267865356,20.962316637818457,3.6376833621815434,1.01703160408351,10.470104351972768,336.1347346426929,Good
23.677817357259123,78.54772641381159,12.147726413811588,17.69818113104927,25.979636226209855,5.9009094344753645,1.148845396139188,18.69090565524635,449.0,Good
29.525657112517745,84.17967734710648,3.5320843172275573,12.622456436743214,30.762034850605428,12.695186059757829,1.5866848790847599,5.352406970121086,611.7861045518163,Moderate
24.369769289764246,68.18450012782253,3.4845001278225345,9.889154062468904,12.598461931761644,3.500769034119178,1.004961548294041,13.97365419029144,477.75192258529796,Good
31.066010028168787,73.13965496713642,47.76785756807457,55.02820260093816,26.673522563379773,5.860406220657513,1.3892487464789016,7.9736449389676265,372.207512535211,Moderate
22.07766197290966,54.31018590341181,15.405092951705907,19.838078870434888,21.38125069257568,9.151273237926477,0.9394907048294092,10.906597183745795,268.86805632508407,Good
24.65066153374821,46.92381895702762,13.87448049077583,19.337240245387914,24.152930184040937,4.859168036822935,0.9259168036822936,11.691493496925277,381.5784496932651,Good
24.839524589191218,47.86820241881094,20.22347683712908,26.665527441831816,15.332689240182106,8.238632930198177,1.0070579472854846,11.634472558168186,316.2689451163364,Good
29.582767179955347,71.21035032997129,26.889649670028707,32.64655875496332,17.217215090137145,8.172416849984053,1.0674141904979269,10.201725054995217,535.3103326000638,Good
29.46007054483907,52.62903286038868,1.4159550794570679,22.864080192962465,27.824846850167614,13.13792463109923,1.6584481157774806,4.84167440408843,469.461202894437,Poor
24.534116694358048,44.84470556478601,4.221924267598225,7.440641422532742,23.590268159161596,4.113795983091677,0.9193475271825307,11.839037866200888,241.16256569013098,Good
27.18665648558274,63.47923125734404,22.02510372864494,27.762721142547626,31.347040856910716,6.7502074572898785,1.419683339962084,10.172559500135414,403.03920071409226,Good
19.099667179309375,52.55216333448905,6.927080129316398,11.352496155179676,20.699334358618753,7.27358551206485,1.0673918332755474,10.200332820690623,498.49500768964066,Good
31.431334981466975,74.39687557529005,11.718238960618029,21.859829576834002,14.89059648108099,7.040454461775992,1.5070937327412985,7.958409383784026,542.6011361544399,Good
29.051953361112993,80.12450860663112,8.653918934588482,19.690196557347548,31.095098278673778,9.986289835121562,1.6055884508063971,7.997063852149262,562.2450860663113,Moderate
36.289185192872075,91.58698741004663,60.76231572123503,68.59805681685695,41.994170450570884,22.768694716370508,2.347562315721235,3.7193915850888475,769.2936210048646,Hazardous
26.258435596755483,48.72732063882308,5.5066551262028,10.92019875661236,18.537770084135197,4.820898890624241,0.989311149579324,10.44133102524056,547.1377700841352,Good
26.65959011846723,62.51849306781021,5.147944542481706,14.084074741624047,20.41267027981745,8.994177212007239,0.9789897529616808,10.445376733047446,437.90753466094895,Good
24.391466943373082,80.42892835736704,2.3874088920161736,15.436732550123356,28.483662750616777,14.084703524444901,1.7568366275061678,5.638085233908992,494.05098825185036,Moderate
21.35816479958537,58.28672906818698,14.298729731916678,21.03087079906708,22.573976267565033,3.5854588001036576,1.015816479958537,11.643623599689027,567.0,Good
40.574862469425604,83.9463231145531,36.10471913983001,51.38276636261698,28.84237116795741,16.29736536893621,1.9557628832042588,7.818550952914914,559.3973653689362,Poor
32.93588538837391,55.82068003500918,75.58955300561668,83.3476208205093,17.877352435271018,9.515563514696256,1.3976422158850483,8.252379179490699,345.54239732331763,Moderate
34.14685058688027,86.74677581415895,23.846850586880265,41.55698852704047,32.87726440736086,11.654379269279104,2.1874655149599502,6.7531494131197345,409.7849426352023,Poor
32.02674084023314,70.15181277522068,8.386629579883431,12.423115289791792,24.36629579883431,7.049299828276395,1.5304738153938415,7.8523690769692065,382.0,Moderate
36.027999040095516,78.71750539946272,35.70350587941497,43.58800383961794,36.31850707929557,13.26100647935527,2.007200095990448,3.7564989201074552,539.4249940005969,Poor
34.76800046237625,64.6882634771298,6.049977696790327,16.882813196975302,27.65002230320967,21.851560409074093,1.7022681689598531,5.444527416635838,793.8593401512348,Poor
18.9249495115551,51.82123660045813,1.4158769618986988,4.063709801374403,16.0569053891321,7.034845424942733,0.8758350162814967,10.3931955877577,227.65154575057267,Good
38.51038777765384,73.3105193888827,14.610782611340392,29.631558166648077,37.39520094485963,15.278171554861517,2.297909283346346,4.168441833351924,373.73635722178847,Poor
40.72098795811071,76.84097939537673,1.6127835163013815,19.96065293025115,43.64786941394977,18.23082472554793,2.441378003714609,3.1042611721004603,771.3803264651256,Hazardous
20.585340623154046,57.0457329688423,7.504430508527808,12.867231602000913,25.33003269547402,2.868599453263447,1.0531400546736553,11.445732968842297,505.7713351557885,Good
25.72646428272882,57.80317530893377,13.615243507850538,16.783415581158714,24.33232141364409,6.784756492149463,1.1395977267027744,10.684756492149463,304.5561038743914,Good
21.424071384647416,47.37867815415047,20.84466953853762,24.96203569232371,14.269464615144365,7.0,1.0265267692427815,11.375928615352581,312.72455384595366,Good
27.802342067754655,73.00498273404615,31.028151533595953,40.93547633539676,18.379173268204855,11.978874669668013,1.2002342067754654,5.72610806437814,423.9237659966235,Good
36.73235326240381,101.598970925524,24.363824460971067,35.331765219846105,30.40294021278855,21.559414141788242,1.6901176085115421,5.499705978721145,434.67058695038475,Poor
29.016918844071405,54.51903213835721,5.512992370428481,14.488220579071236,27.675228208642753,8.732024508785694,1.3914805549785592,10.792447167642855,420.8489433528571,Good
23.495301603881067,60.50568005049235,18.914481077669436,26.637377293203322,28.484151378644512,4.333660551457805,1.1521528671847836,8.778471328152165,534.6262270679667,Moderate
46.43327457605392,90.8398404784578,3.745785044988948,21.976398005713666,37.31827876362793,12.630612960724715,2.3712955532969526,3.8392191425850637,660.2874895310649,Hazardous
27.572708612904474,77.80998658058519,35.45468540321644,44.9183310967642,21.44541722580895,10.99134759674483,1.6381874161286574,7.881771532261188,391.3645693547762,Moderate
22.285336591276497,51.507662186994814,6.356009773829491,10.549008552100805,15.51717257168865,6.9789963348139405,0.8782166463045219,11.803831093497408,599.9299877827132,Good
37.46336658660511,105.96584213217274,39.42871283282998,57.26039709717547,28.18118934944055,23.85148668680069,2.4265842132172746,6.928712832829983,465.2178208207496,Hazardous
