credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,target
621.825881838202,Spain,Female,36.47764551460598,2.825881838201992,53574.142875403384,2.412940919100996,1.0,0.0,39411.444311893865,No
633.3436633978366,France,Male,25.603491699578644,8.037904980252815,0.0,2.0,0.6793016600842714,0.6793016600842714,63671.187815519064,No
558.1644095318583,Germany,Female,37.98151730901812,1.963034618036247,129480.57129343254,1.0,0.018482690981876493,0.0,101504.91318521783,No
586.6338360466152,Spain,Male,24.094614395864532,2.7192302199247402,49217.747943817514,2.0,0.343846043984948,0.0,69191.50506696028,No
676.0243633572666,Spain,Male,40.38866860369462,7.208498547229036,103918.77840106087,1.0,1.0,0.4028328490763454,124547.37232197603,No
664.3996611717675,Spain,Male,27.83000635302936,5.7799957646470945,111630.0882653897,1.389997882323547,1.0,0.38999788232354704,164515.46685914765,No
717.9963826799252,France,Female,44.570315794211865,2.7919043075123278,43037.12443645365,2.0,1.0,0.5973014358374426,129083.82511939944,No
598.8023842735751,France,Female,39.21379892774375,2.416098749034377,125683.61958237874,1.0,0.7977001787093747,0.0,110967.72750961257,Yes
746.0497625261254,France,Male,40.268452355486666,7.492619057805335,37165.33943957508,1.7463095289026673,1.0,0.7463095289026673,30344.164846635955,No
593.7069057414561,France,Male,35.276023632778326,3.2760236327783243,72200.57351950351,2.0,0.4552047265556648,1.0,124850.62703969583,No
680.0788385754684,Germany,Male,45.978373832187444,4.589926083281247,138197.4579450409,1.0,0.4100739167187527,0.5899260832812473,122609.05480447301,Yes
533.7218540494873,Germany,Male,55.12558172046518,8.0,133693.90552043024,1.1916278853023217,1.0,1.0,26738.480740177063,No
607.0491444684317,France,Female,34.94784393612296,7.684052021292347,27650.9868026266,2.0,1.0,1.0,108912.10019032011,No
692.7696053798907,France,Female,41.67741393618327,2.1405541565321564,0.0,1.6198152811559479,0.38018471884405214,0.38018471884405214,93219.31145771868,No
610.0276226507212,France,Female,42.846065990854726,4.487140440379878,97030.1931692883,1.8717851100949696,1.0,1.0,95030.95955194354,No
582.368942145935,France,Female,37.67779442060466,4.33889721030233,27069.420760463872,1.332220557939534,1.0,0.332220557939534,65191.90218247466,No
589.1288444175694,Germany,Male,33.88560861255375,4.471402153138438,117707.32754441403,2.0,1.0,1.0,168437.9698185571,No
563.0249202175231,Spain,Male,43.26585068890682,5.329106482958181,40183.41844494973,2.8354467585209093,1.0,0.0,123129.30452451075,Yes
516.3511282960812,Germany,Female,67.40485016040077,7.964297749145559,87379.22748668844,1.1726170418090736,0.17261704180907356,1.0,107115.51684638158,No
707.7729642751451,Germany,Male,32.321990559914454,5.2585070800641605,138417.51699355998,2.0,0.5804976399786133,0.5804976399786133,106016.99886257788,No
762.1525344931068,France,Female,37.553269703201565,1.3553269703201563,57523.10505906509,1.3553269703201563,0.35532697032015625,0.6446730296798437,85811.51064390525,No
678.5356165434912,France,Male,42.2053652880424,3.0958371344197846,116581.6919409565,2.0,1.0,0.013691019202826338,9978.537235489266,No
719.484504464289,France,Male,31.460744177022384,2.976239712733352,39691.719942781565,1.6745867624222162,0.32541323757778395,0.674586762422216,93482.45752695668,No
637.9653308446788,France,Male,36.867396475389114,5.3132603524610875,0.0,2.0,0.6867396475389118,1.0,104137.88313312462,No
667.599441556541,Spain,Male,36.00340270506313,6.428085327848124,107396.30607719842,1.0,0.47602844261604127,0.0,103167.6853370009,No
691.0909331175178,France,Male,70.09626191381271,8.07486744082437,71058.39248341863,1.0,0.7593584301030462,0.7593584301030462,100029.52679433333,No
595.3989111212059,Germany,Male,31.60940579051792,2.626039613965472,47834.66037070866,2.0,1.0,0.37396038603452797,113723.06026049529,No
590.1804597020714,Spain,Female,48.38529490579913,5.45709351832931,81015.42687004001,1.0,1.0,1.0,142029.65601477434,No
611.1095326512097,France,Male,38.230440597998275,5.819345790700604,72564.06339701488,1.6230440597998275,1.0,0.31152202989991373,86187.6031486525,Yes
635.3547541068039,Spain,Female,34.89357376795884,7.035475410680386,20849.33493751471,2.0,0.0,1.0,71070.9709805652,No
701.433095983416,Germany,Female,35.80581165615496,7.267965920345763,128817.00976461498,2.0,0.6097094171922519,0.6097094171922519,40147.59510914184,No
627.9286727614908,Germany,Male,33.53930091422363,8.134825228555908,105240.37423371454,1.288391590481364,0.288391590481364,0.711608409518636,173480.36999430772,No
643.3480604873088,France,Male,53.62115149818697,5.008534094089944,81505.06368038488,1.3361780313633145,0.3361780313633146,0.6638219686366854,110706.94969064562,No
678.5301746662162,France,Male,44.47768815675677,3.0,103861.61860100612,1.309711019594596,0.690288980405404,0.0,104054.33057526922,No
593.7946878581006,France,Male,37.792986084585145,5.1035069577074275,0.0,1.0,1.0,0.22070139154148538,90466.97835405066,No
784.6540884289789,France,Female,31.472712529967062,4.527287470032938,55352.29807119509,1.0,0.7363562649835307,0.7363562649835307,60230.69039968095,No
646.7761654514235,Spain,Female,39.94799224446453,4.631994829643016,57295.71594838119,1.6840025851784919,1.0,0.3159974148215081,109535.68045991556,No
614.3543141501108,Spain,Female,37.78280141039933,6.478132393067113,92175.43815845826,1.7390661965335565,0.7390661965335565,0.26093380346644346,134052.82248908796,No
696.9412887754827,France,Male,34.371066640496,4.628933359504002,52269.81793694998,1.5429777865013339,0.5429777865013339,0.4570222134986661,119622.8940471582,No
640.6302096956695,France,Female,50.62072769871126,5.167805947010331,135732.17453849365,1.0,0.7080485132474174,0.7080485132474174,178970.14471307318,Yes
517.4388832666261,Germany,Female,39.21135702517799,9.447160743705503,119359.0708038047,1.7235803718527518,0.7235803718527517,0.7235803718527517,65113.36633346782,No
496.3341982929509,Germany,Female,31.743816799223126,3.2561832007768725,84578.99879216916,1.0,0.0,0.0,141971.36646351893,Yes
627.6137947648297,Spain,Male,28.91375871206563,3.3322758952965925,88375.35274695257,2.0,1.0,0.08306897382414813,181095.3293089832,No
546.8162506466032,France,Female,71.93578634241449,2.7172141748680296,119782.32941852591,1.8804643041886617,1.0,0.8804643041886617,165598.001424691,No
637.1242429569677,Germany,Male,28.490520494903244,5.0,119442.79765227473,1.0,0.3557886421290347,0.0,94518.23208502875,No
706.5588677696102,France,Male,35.46514325072631,2.891427915456161,27558.629503370372,1.8217144169087678,1.0,0.8217144169087678,92491.11223741873,Yes
716.4351905855322,France,Male,35.41072351217527,1.0,26525.123190711824,1.7131702195109542,0.7131702195109543,0.7131702195109543,157485.49259446937,No
763.9589968455545,Spain,Female,33.0,9.7990888187901,0.0,1.0,0.8995444093950503,0.8995444093950503,96283.0187631381,No
687.6457440468332,France,Female,45.85385060342251,3.308975100570418,151286.7887255776,1.0,0.769658366856806,0.230341633143194,101392.54605276606,No
747.0963550259511,France,Male,32.22758981603759,2.2275898160375944,134557.70101603272,1.6137949080187972,1.0,0.0,109156.27397825623,No
752.097350090244,Germany,Male,44.7296247584669,9.391655706550518,121268.79402181414,2.932406189616724,0.9324061896167242,1.0,122612.54772682964,Yes
589.6103031128754,France,Female,43.559910929298056,6.213885935003755,129568.61993103477,1.4591265621433935,1.0,0.0,169881.5355515271,Yes
658.4553286231641,Germany,Male,35.01897202596517,1.4528764559845184,14639.807724989798,2.0,0.8867808860038704,0.1132191139961296,57155.34078974261,No
586.2817363258009,France,Female,27.804008938108446,3.804008938108444,84080.41516878684,1.467334823018074,0.46733482301807405,0.46733482301807405,43114.332096312166,No
606.6935213258992,Spain,Male,29.911292549134885,4.572579788794275,0.0,1.314515957758855,0.3145159577588551,0.6854840422411449,106204.66155658213,No
706.1127703471575,France,Female,38.664069329159986,3.041991333855001,92865.23311828589,1.0,1.0,0.9790043330724995,55523.85764694865,No
615.2940810474487,France,Female,57.55124511832568,6.466149414199082,99703.3545702972,1.1779501952669729,0.0,1.0,36007.48886306847,No
561.2695763289681,Germany,Female,38.75842426028025,7.172282840186835,150591.86661877594,1.7069292899532913,0.0,0.7069292899532913,143823.8049049907,No
607.504251279821,France,Female,25.575866580223714,6.151733160447427,48465.23812440349,2.0,1.0,0.42413341977628627,103631.12526709717,No
666.3416350601584,France,Male,41.408334352898116,5.549993882611313,127746.6206946318,2.5916656471018857,1.0,0.0,138602.27232181048,Yes
637.3143249747008,Germany,Female,41.270816841776245,2.768942392404319,113900.85959156978,1.0,0.8844711962021596,0.0,138179.21949275196,Yes
641.3298557103878,France,Male,34.37162807151656,6.17145350893957,32266.305566186442,1.414273245530215,1.0,0.5857267544697852,143334.62816573726,No
760.790644854886,Spain,Female,57.86330072091936,8.912561593916873,115187.96855915022,1.0,0.9125615939168741,0.9125615939168741,15098.837227782564,No
530.2913185159099,Germany,Female,43.36853653662467,6.021121921974799,155636.38775833303,1.3262926926750669,1.0,0.16314634633753344,82203.41553876689,Yes
697.1422437107835,Spain,Female,31.901193275264074,7.7582338937279935,0.0,2.0,0.24176610627200612,0.0,70220.98512677784,No
751.0574954490194,Germany,Female,35.8338671521046,3.520766605986925,52384.42242716246,2.0,1.0,0.520766605986925,64478.46384886523,Yes
664.6694775867231,France,Female,58.032347335798704,4.758086833949676,0.0,2.0,0.879043416974838,1.0,164642.4709820527,No
739.3141815290762,France,Male,46.46169364795087,4.970094091552826,135730.32678197703,3.940188183105652,0.029905908447174,0.970094091552826,127037.51950979193,No
647.352488412309,Germany,Female,45.30395929897425,9.738984737115343,107951.7223488399,2.0,0.9129949123717813,0.9129949123717813,130470.43705644988,No
534.6475703654328,Spain,Male,37.87646328049382,2.0,0.0,1.8764632804938166,0.0,0.12353671950618339,65814.16206320173,No
615.4409025755489,France,Female,27.64541545329332,6.440902575548887,82474.67073933038,2.0,1.0,0.7204512877744434,152351.5691633885,No
623.5989642686859,Spain,Female,39.05526997191654,5.05526997191654,100669.61455433414,1.9447300280834598,0.94473002808346,0.05526997191654004,92751.17719537273,No
553.6910928490745,France,Female,31.268596766107585,7.354342723742064,116575.51269899719,1.0,1.0,0.817149191526896,35162.10993821257,No
535.9174062081992,France,Male,37.9647151458385,7.89414543751549,82948.20519954583,1.0352848541615034,1.0,0.0,11844.309375612418,No
716.5493482333006,Spain,Male,35.60939569338194,9.402348923345485,0.0,2.0,1.0,1.0,49007.135277109075,No
708.7221005829224,France,Female,53.59105276158549,7.530350920528496,106733.33654634029,1.4696490794715036,0.0,1.0,94432.70163200634,No
672.2106805994106,Germany,Female,42.763350749263296,4.763350749263291,145909.99566463323,1.0,0.5526701498526583,1.0,87945.48867265476,No
664.3831424896799,Germany,Female,26.42353665749663,5.576463342503369,9180.389996401098,2.0,1.0,1.0,30960.480192523748,No
733.1212183855519,France,Female,33.78896094307829,3.2110390569217135,97092.4945622561,1.0,1.0,0.5963203143594289,100981.36016240476,No
680.1367669917722,France,Male,34.61315191980006,4.834207965628596,71953.29412227792,2.5276320057285675,1.0,0.5276320057285674,122650.12075909859,No
617.3214079858329,Spain,Male,45.27755337304767,5.638776686523836,9013.554769906845,2.0,1.0,0.0,43867.55855880091,No
594.4108201536797,Germany,Female,27.721442687157285,3.6392786564213573,10121.173566331096,2.0,0.8196393282106786,0.0,118570.3475718254,No
777.6727372060066,France,Male,39.761465845045066,3.4602443075075113,117736.96499045713,1.2698778462462443,1.0,1.0,111376.93214167736,No
503.5261835211458,France,Female,36.41960161103738,1.2321593555850463,16123.65413366271,1.883920322207477,0.11607967779252315,0.8839203222074768,146770.01142682243,No
672.6635087648511,Spain,Male,53.32227465312398,2.725795523325856,118874.50908623452,1.2742044766741434,1.0,0.7257955233258565,33999.35782569156,No
681.811747265294,France,Male,31.959738949660135,5.040261050339867,89218.87794011495,1.0,0.9597389496601334,0.0,114717.83066416433,No
617.9245755334537,Germany,Female,34.886767020448026,6.0,84708.52208296041,1.6981095743497179,1.0,0.6981095743497179,154134.02136881783,No
633.9892179111318,Germany,Male,29.003594029622718,3.7526955222170386,124633.04594369292,1.0,0.8745507462971602,0.8745507462971602,156031.73542224965,No
730.0694018159586,Germany,Female,45.39399697870771,9.0,111779.21231221945,2.0,0.4343338368820481,0.4343338368820481,99877.78557337055,No
705.8075858505267,France,Male,39.41423397794657,4.3389090085763335,95787.50460794945,1.0,0.5230129987748096,0.0,112368.02514982781,No
743.3853329845432,Spain,Female,37.905019587326066,6.886023504791279,0.0,2.0,0.9810039174652132,0.9810039174652132,192779.59698831986,No
826.4502786066329,Spain,Female,41.34034498319176,5.707456877101031,0.0,2.0,1.0,0.14627156144948505,97269.1193279578,No
697.8135556568784,France,Male,52.98897517894384,6.703307446316847,61025.0373998157,2.0,0.45055124105280797,1.0,70755.37400133346,No
732.4867653992479,France,Female,29.626414751889214,6.80754836838775,0.0,2.0,1.0,0.6867926240553929,87809.95281439653,No
478.1642670959548,France,Male,35.82811180026098,6.0,28983.0525395909,1.3964860249673778,0.6035139750326223,0.0,94586.51134255884,No
543.1662247003575,France,Male,57.52069879930295,3.798835334495083,21784.90420267922,1.8402329331009835,0.15976706689901665,1.0,42532.594969783335,No
509.42565703576827,France,Male,47.45279839335864,7.3159979916983024,148894.75205356363,1.0,1.0,0.0,187613.00935082627,No
733.0079922562734,Spain,Female,51.371426266748024,7.929142304019527,110618.94414195107,1.0,1.0,0.0,63913.76276378382,Yes
674.9514351217766,France,Female,36.71844044237693,7.834950470780309,28382.205562270527,2.0,1.0,0.0,136618.42869947845,No
645.9721000249776,France,Female,37.99873181931717,1.9974636386343374,0.0,2.0,0.0,0.0,178668.20806557813,No
610.8139264099958,Spain,Female,30.795319050995364,0.16746623100379288,108155.76664029234,2.0,1.0,0.9813926409995786,181688.72132550654,No
733.4208153716368,France,Male,38.04520990604131,2.257064047818954,125068.13826349338,1.0,1.0,1.0,90125.33129531909,No
584.9294876029627,Germany,Male,39.761302305341125,2.148279251929881,137172.85781024912,1.7613023053411243,1.0,1.0,86227.49862307802,No
739.9882315746345,Germany,Male,36.84131989725164,4.103299743129099,104129.66095580738,1.0,0.0,0.0,185926.17180116219,No
581.6950955877525,Spain,Female,50.261786274466886,3.369106862766559,126364.0384580872,2.815446568616721,0.1845534313832793,1.0,163702.58403680476,No
566.5056984721801,Spain,Female,40.334255942242024,2.2219146859193235,28693.57495465994,1.7556170628161354,0.7556170628161353,0.7556170628161353,69839.53979492314,No
660.784584021271,Spain,Male,49.69060177541432,2.6906017754143225,57464.94446522607,1.4364660748618925,0.5635339251381075,1.0,90927.12157721406,No
538.2475392678796,Germany,Male,50.56446772041005,0.4158464226265237,38203.68193430772,1.5841535773734763,0.0,1.0,142060.6920063286,No
536.5581033361506,Spain,Female,63.93661454238115,1.8842437125694156,13292.626038975615,1.8736794696329406,0.12632053036705937,0.12632053036705937,91278.95165466389,No
584.0347932538148,France,Male,29.991301686546308,5.0,82572.38333328869,1.0,0.0,0.39826033730926225,40218.10549844171,No
805.2384399323446,Germany,Male,46.18545328071245,4.3156711161226236,71577.77137776489,2.0,0.1710822209693441,0.1710822209693441,97294.18634539914,No
547.837427232487,France,Female,30.35323652245757,8.380431536327677,101310.2293632876,2.0,0.6902157681638381,0.6902157681638381,5742.773831482634,No
616.0539858775339,Spain,Female,35.23271306122594,3.693085224490374,95400.19631836376,1.0,0.8465426122451869,0.8465426122451869,39915.016536431016,No
726.76463624381,Spain,Female,30.197474017415,3.3592422052245,130009.7406639934,1.1197474017415001,0.8802525982584999,0.11974740174150011,170629.41729081128,No
831.9004664488552,France,Female,66.19808293541055,2.891865292787051,29533.492780891836,2.0,1.0,1.0,78886.10047346361,No
523.293683750263,France,Male,47.26626756679992,4.889554055333472,52846.331729480036,1.4220891889333056,1.0,0.0,53265.171316379216,No
612.1389646898831,Germany,Male,38.9402753661427,5.725605722289397,25537.444198883662,1.7451211444578796,0.25487885554212053,1.0,103631.16919489084,No
