lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,target
9886.0,304.0,199.0,199.0,298.0,99.0,239.0188,103.0206,270.248,34.6771,37.6431,99.0,99.0,0.0,396.0,0.1155,0.0765,0.008,8,1,1
1024.0,31.0,119.0,99.0,218.0,258.0,168.3627,591.0763,210.6609,48.5644,53.033,139.0,139.0,3620.0,0.0,0.0229,0.1254,0.0119,8,1,1
203.0,6.0,179.0,298.0,298.0,139.0,755.1864,136.7644,864.6167,115.1803,129.001,298.0,298.0,0.0,0.0,0.029,0.101,0.0401,3,1,0
7285.0,223.0,199.0,80.0,239.0,278.0,127.063,166.0158,200.5717,63.7201,56.1427,239.0,119.5,0.0,0.0,0.4488,0.5463,0.0573,9,1,0
9588.0,296.0,179.0,199.0,199.0,179.0,452.1338,94.5119,380.434,79.6006,53.8934,199.0,199.0,0.0,0.0,0.0891,0.0761,0.0223,1,7,1
8527.0,269.0,99.0,219.0,219.0,139.0,81.6854,90.6091,110.1363,27.8792,51.7904,219.0,219.0,0.0,0.0,0.0762,0.4327,0.049,9,1,0
10411.0,318.0,99.0,179.0,179.0,179.0,135.0037,221.5203,203.3765,63.0714,57.9008,179.0,179.0,0.0,576.0,0.3512,0.1782,0.0382,1,1,1
8515.0,269.0,139.0,139.0,139.0,159.0,358.0,68.0,404.0111,48.7468,50.7666,219.0,219.0,0.0,219.0,0.1937,0.1532,0.049,2,1,0
4143.0,133.0,278.0,179.0,318.0,179.0,165.5483,156.1802,350.8917,190.5531,85.5716,318.0,159.0,0.0,318.0,0.1375,0.1385,0.0228,1,1,0
6739.0,202.0,80.0,139.0,139.0,80.0,642.9483,97.5,744.565,105.5888,97.2754,119.0,119.0,0.0,377.0,0.0449,0.4174,0.0377,1,1,1
6692.0,200.0,159.0,80.0,80.0,199.0,123.5658,573.9872,116.709,6.1033,5.1478,80.0,80.0,0.0,0.0,0.0621,0.0165,0.0177,1,6,1
3292.0,100.0,239.0,199.0,458.0,239.0,112.0279,168.6335,73.6003,68.1175,45.5906,458.0,229.0,458.0,0.0,0.1785,0.136,0.0621,3,2,0
1195.0,37.0,179.0,159.0,954.0,139.0,165.1802,143.5035,39.9249,117.8442,154.7853,954.0,159.0,0.0,0.0,0.0103,0.0908,0.1182,6,4,0
5075.0,154.0,80.0,238.0,238.0,99.0,94.5939,166.8682,80.4984,26.2488,33.6043,238.0,238.0,0.0,0.0,0.1818,0.2253,0.0276,6,2,0
8691.0,276.0,100.0,179.0,179.0,139.0,334.6211,106.5,308.1104,45.2134,22.8035,179.0,179.0,139.0,0.0,0.0918,0.1533,0.0314,1,7,1
7197.0,220.0,179.0,139.0,139.0,179.0,218.7287,168.2624,164.0488,54.884,67.6702,139.0,139.0,0.0,238.0,0.1876,0.1831,0.0305,9,6,0
1109.0,33.0,119.0,159.0,159.0,258.0,154.1752,111.6121,383.471,228.8154,50.01,319.0,159.5,278.0,2231.0,0.1694,0.1819,0.0418,1,4,0
80.0,3.0,199.0,99.0,99.0,159.0,226.505,135.7765,134.0149,83.5374,76.0953,99.0,99.0,0.0,0.0,0.053,0.2915,0.0175,2,6,1
10300.0,314.0,139.0,179.0,179.0,99.0,74.9283,147.7176,85.703,60.6383,68.8204,119.0,119.0,0.0,298.0,0.2648,0.5893,0.0407,5,1,0
5117.0,155.0,0.0,139.0,139.0,358.0,141.8185,105.6433,105.9056,32.8976,57.1074,219.0,219.0,0.0,0.0,0.0833,0.0833,0.0197,3,3,0
10587.0,324.0,99.0,139.0,139.0,239.0,452.0426,96.566,540.3795,91.2277,88.0696,238.0,119.0,1213.0,0.0,0.1637,0.4267,0.0414,5,1,1
710.0,22.0,179.0,99.0,218.0,139.0,201.8143,100.6591,60.0167,136.6318,137.6154,218.0,109.0,6938.0,1191.0,0.0771,0.0751,0.0131,7,4,0
8996.0,283.0,278.0,179.0,179.0,119.0,160.0383,242.7396,248.0907,92.8453,97.5833,179.0,179.0,0.0,337.0,0.1462,0.1752,0.0252,4,1,0
7360.0,225.0,298.0,159.0,159.0,179.0,306.0261,707.356,280.0,27.7894,39.2173,159.0,159.0,0.0,0.0,0.0513,0.1023,0.0159,8,7,1
10559.0,323.0,139.0,179.0,179.0,99.0,75.326,113.6717,53.1601,29.5381,30.9233,179.0,179.0,0.0,0.0,0.2822,0.2847,0.0834,1,4,0
10883.0,336.0,139.0,179.0,179.0,119.0,229.5049,251.0403,205.779,34.3402,45.0139,179.0,179.0,1372.0,1531.0,0.089,0.1315,0.0153,1,4,0
10270.0,312.0,99.0,99.0,99.0,100.0,188.6379,125.6831,216.3909,39.0512,18.6078,99.0,99.0,0.0,0.0,0.2508,0.3023,0.0143,10,1,0
2721.0,83.0,139.0,20.0,20.0,239.0,152.6434,105.9292,46.0977,120.7901,120.7901,20.0,20.0,0.0,0.0,0.3655,0.298,0.002,1,2,1
3018.0,92.0,379.0,279.0,279.0,419.0,105.6705,161.6741,139.517,39.5506,50.065,239.0,239.0,0.0,0.0,1.5351,0.7876,0.0315,3,3,0
7072.0,215.0,139.0,80.0,80.0,159.0,309.1622,155.1362,359.071,49.023,52.0601,80.0,80.0,159.0,80.0,0.0993,0.1968,0.0144,2,2,1
3996.0,129.0,239.0,139.0,139.0,318.0,168.3278,164.6003,80.5047,92.0828,79.0142,139.0,139.0,0.0,139.0,0.2571,0.3416,0.0122,2,6,0
2344.0,74.0,319.0,239.0,239.0,120.0,216.6576,92.2659,140.3567,97.4064,101.2139,239.0,239.0,0.0,0.0,-0.9618,0.3977,0.0203,3,5,0
489.0,15.0,99.0,258.0,258.0,99.0,772.1026,104.1561,843.7067,72.0434,85.7103,258.0,258.0,0.0,0.0,0.0923,0.1383,0.0273,3,1,0
4946.0,150.0,278.0,159.0,159.0,139.0,213.4391,612.7424,159.154,57.8468,60.803,159.0,159.0,0.0,0.0,0.3921,0.4681,0.0143,8,6,1
8746.0,277.0,99.0,179.0,179.0,100.0,342.646,135.1268,354.1087,10.8167,29.7321,179.0,179.0,0.0,0.0,0.1673,0.2678,0.019,8,2,1
1376.0,43.0,179.0,159.0,159.0,139.0,112.9004,111.1002,104.3456,19.2354,29.6015,159.0,159.0,0.0,159.0,0.0292,0.0467,0.0132,3,5,1
8643.0,274.0,179.0,199.0,199.0,139.0,138.4783,719.9424,148.1216,15.6285,27.6812,199.0,199.0,0.0,199.0,-0.0272,0.9383,0.0432,10,3,0
4113.0,132.0,199.0,139.0,139.0,179.0,119.5377,97.0322,47.676,86.7208,77.3596,179.0,179.0,358.0,179.0,0.263,0.3985,0.0212,8,2,0
7948.0,246.0,139.0,179.0,179.0,119.0,241.6495,279.099,232.0022,12.0208,21.36,179.0,179.0,0.0,179.0,0.0798,0.4633,0.0305,9,4,0
6594.0,195.0,99.0,139.0,139.0,99.0,97.2947,183.0874,117.8898,20.6519,41.5963,139.0,139.0,0.0,0.0,0.2061,0.3931,0.0315,9,1,1
4062.0,130.0,80.0,80.0,219.0,179.0,168.7965,196.5057,61.6847,111.4462,101.2633,199.0,199.0,0.0,199.0,0.1741,0.4321,0.0183,4,6,0
9853.0,304.0,219.0,139.0,139.0,100.0,425.4894,167.4701,508.7092,84.4541,86.5794,139.0,139.0,0.0,1548.0,0.049,0.1625,0.0112,2,1,1
5405.0,163.0,239.0,219.0,219.0,139.0,173.1221,231.2385,101.3163,62.7415,76.4412,219.0,219.0,0.0,0.0,0.1392,0.0652,0.0238,3,2,0
5865.0,174.0,159.0,179.0,577.0,179.0,95.6935,111.0281,179.1787,68.2221,106.0047,378.0,189.0,0.0,756.0,0.127,0.1175,0.038,3,1,0
3211.0,98.0,179.0,279.0,279.0,179.0,249.6127,121.6481,340.0941,95.8188,127.9385,279.0,279.0,0.0,279.0,-0.8059,-0.8904,0.0196,3,1,1
6367.0,188.0,119.0,99.0,99.0,80.0,134.5929,592.9058,27.2947,114.6571,105.1309,99.0,99.0,0.0,0.0,0.1055,0.236,0.0236,2,5,1
5536.0,165.0,80.0,80.0,80.0,99.0,296.527,132.0038,220.1022,82.8613,87.0704,80.0,80.0,0.0,239.0,0.107,0.8215,0.0083,8,5,0
7803.0,240.0,100.0,179.0,179.0,139.0,478.3513,205.5097,479.2421,26.3059,17.72,99.0,99.0,139.0,0.0,0.0226,0.1201,0.0094,9,2,1
9497.0,293.0,139.0,139.0,139.0,179.0,132.2422,387.0827,409.6462,276.8542,267.5467,119.0,119.0,776.0,2343.0,0.0661,0.1086,0.0083,6,3,1
2603.0,78.0,219.0,179.0,179.0,259.0,101.2744,144.0703,65.2993,73.9003,93.9149,219.0,219.0,14824.0,3984.0,0.728,1.016,0.0055,2,3,1
965.0,30.0,139.0,139.0,318.0,258.0,725.1,103.9639,853.863,123.0386,64.5368,318.0,159.0,0.0,0.0,0.1309,0.2094,0.0326,2,1,0
2543.0,78.0,159.0,199.0,199.0,20.0,74.783,1591.8029,26.9072,69.1466,79.5063,179.0,179.0,796.0,358.0,0.948,0.734,0.0045,5,6,0
8444.0,266.0,159.0,139.0,139.0,99.0,113.8914,164.746,85.2115,72.4189,67.8565,139.0,139.0,0.0,0.0,0.0437,0.0437,0.0254,2,4,0
2456.0,77.0,20.0,140.0,140.0,20.0,135.4114,129.0591,79.1581,64.2748,46.5725,140.0,140.0,637.0,20.0,-0.8475,-0.8475,0.0123,5,5,0
10477.0,320.0,139.0,119.0,298.0,99.0,469.3533,317.7373,527.856,69.9035,126.7843,298.0,149.0,0.0,0.0,0.2597,0.0542,0.0919,4,1,1
6728.0,201.0,139.0,139.0,139.0,99.0,306.945,544.4897,239.2091,74.0017,73.6376,139.0,139.0,0.0,0.0,0.0579,0.4224,0.0864,3,5,1
10889.0,336.0,139.0,139.0,139.0,179.0,177.1899,179.5467,212.2852,45.6207,115.0532,438.0,219.0,0.0,1314.0,0.1315,0.0605,0.0374,1,2,0
642.0,21.0,338.0,258.0,258.0,179.0,340.2117,121.6409,268.9907,101.5012,93.0054,258.0,258.0,0.0,0.0,0.0191,0.0821,0.0239,1,7,1
7795.0,240.0,119.0,159.0,159.0,139.0,77.2868,209.5024,127.1417,92.0706,80.5559,159.0,159.0,0.0,0.0,0.1526,0.1416,0.0152,8,1,0
1938.0,61.0,99.0,80.0,80.0,159.0,395.5114,96.8814,309.2733,87.6926,91.5492,80.0,80.0,0.0,0.0,0.2339,0.2874,0.0064,1,4,1
8198.0,256.0,80.0,80.0,80.0,159.0,166.5008,243.2057,47.3814,119.5847,111.8179,80.0,80.0,0.0,0.0,0.1034,0.3554,0.0068,8,4,0
9068.0,285.0,179.0,99.0,99.0,179.0,89.6939,251.6987,131.1869,66.9216,70.4006,99.0,99.0,0.0,0.0,0.2327,0.3802,0.0167,4,1,1
7057.0,214.0,99.0,119.0,119.0,139.0,166.5751,570.2949,108.0602,66.1853,65.4313,119.0,119.0,0.0,0.0,0.0398,0.0398,0.0374,3,4,1
9407.0,291.0,99.0,219.0,219.0,159.0,68.8368,98.2306,16.2788,59.9354,40.025,139.0,139.0,536.0,0.0,0.2232,0.2812,0.0217,8,2,0
8794.0,278.0,159.0,179.0,179.0,119.0,130.9399,469.0003,201.896,83.0241,96.6566,179.0,179.0,0.0,0.0,0.2083,0.2133,0.0239,9,3,0
2917.0,89.0,20.0,179.0,179.0,199.0,159.695,110.8388,199.3615,65.025,38.5649,279.0,279.0,737.0,0.0,0.9212,0.8442,0.0424,3,2,0
2253.0,72.0,199.0,299.0,299.0,20.0,263.6001,58.4337,215.671,64.9788,79.2086,299.0,299.0,0.0,0.0,-0.1566,0.4364,0.0451,3,7,0
2683.0,81.0,140.0,219.0,558.0,279.0,701.005,230.0804,670.6489,76.4232,218.5824,558.0,186.0,0.0,0.0,0.2295,0.9595,0.0596,3,2,1
7298.0,224.0,119.0,80.0,80.0,139.0,154.0203,493.6583,92.8493,71.0106,81.9771,80.0,80.0,557.0,0.0,0.1138,0.0528,0.0119,2,4,1
5667.0,168.0,199.0,179.0,398.0,179.0,293.5209,141.5141,179.0447,111.9431,75.2396,398.0,199.0,0.0,0.0,0.147,0.1315,0.0382,2,5,1
4339.0,135.0,139.0,199.0,199.0,80.0,161.038,752.7008,122.0533,54.8657,68.6331,298.0,298.0,318.0,795.0,0.0735,0.089,0.0184,1,7,1
5828.0,173.0,159.0,278.0,278.0,258.0,100.5609,80.0765,52.9245,54.5711,66.2514,179.0,179.0,0.0,179.0,0.2475,0.2565,0.0322,1,2,0
5160.0,156.0,179.0,219.0,219.0,139.0,181.8378,647.5,91.2853,122.5612,113.6321,219.0,219.0,974.0,318.0,0.1563,0.1033,0.0453,2,6,1
119.0,4.0,99.0,278.0,278.0,139.0,108.14,139.0081,81.6149,40.0562,49.6488,278.0,278.0,139.0,834.0,0.0805,0.147,0.0351,7,5,0
7510.0,229.0,179.0,219.0,219.0,119.0,102.2314,184.6943,59.0339,46.9601,66.4624,219.0,219.0,0.0,160.0,0.1212,0.1432,0.0315,1,2,0
723.0,22.0,179.0,219.0,219.0,159.0,71.0282,381.5659,93.984,28.6356,27.5363,219.0,219.0,2604.0,1095.0,-0.0154,0.0271,0.0131,3,5,1
7157.0,219.0,99.0,239.0,239.0,199.0,227.5703,274.6316,324.6075,95.9231,99.4309,239.0,239.0,0.0,0.0,0.1586,0.1586,0.038,3,1,1
4411.0,136.0,278.0,179.0,179.0,179.0,973.6411,73.5153,971.2183,9.1924,1.5,259.0,259.0,457.0,278.0,0.2037,0.2142,0.0097,1,2,0
5146.0,155.0,159.0,99.0,99.0,80.0,735.3533,86.6487,703.9212,49.2392,49.8623,99.0,99.0,80.0,0.0,0.3038,0.1148,0.0089,10,2,1
10080.0,308.0,179.0,139.0,139.0,139.0,107.7868,57.8662,56.2228,53.2658,40.2492,139.0,139.0,139.0,0.0,0.0602,-0.0023,0.0149,3,3,0
6645.0,197.0,119.0,80.0,219.0,119.0,66.0,156.5966,96.7471,33.7676,43.2695,139.0,139.0,0.0,1213.0,0.0886,0.6825,0.0261,3,2,0
5138.0,155.0,100.0,80.0,80.0,99.0,1453.2072,300.5703,590.7707,1088.3516,77.0146,80.0,80.0,0.0,0.0,0.1853,0.3358,0.0072,8,1,1
8812.0,279.0,0.0,139.0,139.0,179.0,0.0,275.055,0.0,108.5415,108.1134,139.0,139.0,0.0,0.0,0.0753,0.1288,0.0173,1,1,1
1861.0,58.0,99.0,239.0,418.0,139.0,728.7059,129.4025,827.5458,105.5237,78.0577,418.0,209.0,0.0,258.0,0.2228,0.4189,0.0635,7,1,1
465.0,14.0,159.0,179.0,179.0,179.0,196.5312,360.0559,150.03,54.5825,40.1123,179.0,179.0,0.0,0.0,0.1523,0.1613,0.0211,4,4,0
7556.0,231.0,99.0,219.0,219.0,298.0,324.0174,517.2316,432.7447,114.0044,108.2266,219.0,219.0,338.0,139.0,0.3047,0.2927,0.0367,2,1,1
3452.0,106.0,80.0,179.0,179.0,99.0,44.78,61.5183,127.0276,84.8646,54.811,179.0,179.0,0.0,0.0,0.1028,0.5288,0.0492,9,1,0
6638.0,197.0,80.0,119.0,119.0,80.0,186.184,224.2733,295.3574,103.2049,108.7945,119.0,119.0,0.0,119.0,0.1401,0.1795,0.0223,4,2,1
2248.0,72.0,199.0,179.0,179.0,140.0,103.5193,55.5203,50.8035,79.6053,82.2268,179.0,179.0,0.0,0.0,-0.5396,-0.1566,0.027,2,5,1
4353.0,136.0,278.0,179.0,179.0,179.0,125.3236,98.1835,65.0692,60.531,56.0201,179.0,179.0,457.0,278.0,-0.0408,0.0047,0.0067,1,2,0
3835.0,123.0,119.0,278.0,278.0,199.0,183.14,164.56,200.6614,33.3804,45.2134,278.0,278.0,437.0,99.0,0.2388,0.2338,0.0616,4,3,0
2087.0,66.0,119.0,159.0,239.0,100.0,874.0631,138.1304,937.0048,67.487,63.8847,159.0,159.0,0.0,159.0,0.1339,0.1859,0.0159,8,1,0
6617.0,197.0,80.0,99.0,198.0,119.0,728.6323,157.0796,811.6009,80.5047,52.5024,198.0,99.0,0.0,99.0,0.1161,0.1191,0.0372,7,1,0
4845.0,148.0,179.0,298.0,298.0,139.0,307.0916,126.6689,249.0,62.0846,58.6046,238.0,119.0,0.0,238.0,0.1076,0.2141,0.0136,1,7,1
5917.0,176.0,179.0,139.0,139.0,159.0,56.2694,215.0052,10.0,68.6477,69.9589,139.0,139.0,0.0,0.0,0.1121,0.0861,0.0181,2,4,0
4543.0,141.0,0.0,119.0,119.0,179.0,0.0,72.5603,0.0,48.3141,49.1757,119.0,119.0,0.0,0.0,0.0457,0.2532,0.0605,4,1,1
6932.0,210.0,99.0,99.0,99.0,99.0,129.0087,367.9555,59.9416,82.8523,79.6571,99.0,99.0,0.0,179.0,0.3293,0.3783,0.0265,1,4,1
5872.0,174.0,179.0,179.0,179.0,179.0,107.2287,346.0231,40.1995,65.3242,74.3539,179.0,179.0,0.0,0.0,-0.0145,0.0475,0.018,4,3,1
7550.0,230.0,219.0,199.0,199.0,278.0,276.0041,0.0,199.572,80.8857,86.3134,199.0,199.0,0.0,0.0,-0.0433,-0.0433,0.0394,6,4,0
7946.0,246.0,199.0,159.0,159.0,119.0,581.0491,53.8145,623.3883,49.1172,41.6923,139.0,139.0,139.0,298.0,0.0883,0.4633,0.0237,9,2,0
7721.0,238.0,159.0,298.0,298.0,139.0,348.509,337.7692,243.5282,119.0683,112.0045,298.0,298.0,0.0,0.0,0.1006,0.1816,0.0682,3,5,0
746.0,22.0,99.0,179.0,179.0,99.0,143.014,281.575,43.1856,101.5972,101.0792,119.0,119.0,0.0,894.0,0.0626,0.1671,0.0071,7,3,0
8796.0,278.0,119.0,119.0,119.0,179.0,203.0185,538.5165,316.0,123.584,144.3892,119.0,119.0,0.0,119.0,0.2133,0.2133,0.0159,9,5,0
5091.0,154.0,139.0,477.0,616.0,139.0,228.8154,80.1311,301.1063,75.6439,73.1608,99.0,99.0,0.0,99.0,0.1378,0.1378,0.0115,3,1,1
5775.0,171.0,179.0,199.0,199.0,159.0,224.7454,279.0112,171.0029,51.9062,76.58,199.0,199.0,0.0,0.0,0.0195,0.056,0.0201,4,5,0
4580.0,142.0,139.0,179.0,179.0,139.0,775.7385,90.6104,840.0119,68.3118,70.214,179.0,179.0,815.0,0.0,0.0552,0.2337,0.0129,8,1,0
6136.0,181.0,159.0,239.0,338.0,199.0,560.0116,216.0214,640.7847,82.9729,53.0519,338.0,169.0,0.0,0.0,0.1366,0.1366,0.0396,2,1,1
2513.0,78.0,140.0,159.0,159.0,219.0,55.0091,135.9458,24.0208,32.9621,35.3553,159.0,159.0,2152.0,2051.0,0.3575,1.058,0.004,6,3,0
10533.0,321.0,139.0,99.0,99.0,119.0,409.0736,371.5219,350.0914,74.0355,68.942,99.0,99.0,0.0,99.0,-0.0083,0.0852,0.0099,3,3,1
8075.0,251.0,258.0,139.0,139.0,99.0,113.1382,97.1249,107.2986,9.2195,26.6317,139.0,139.0,0.0,0.0,-0.0372,0.2033,0.0288,8,2,0
4750.0,146.0,99.0,99.0,238.0,159.0,254.6419,376.7658,210.0,44.8386,56.2005,238.0,119.0,0.0,238.0,0.3426,0.4036,0.0271,7,4,1
6267.0,184.0,258.0,99.0,99.0,139.0,272.1659,147.6906,271.9743,18.3576,31.8473,99.0,99.0,0.0,0.0,-0.0945,-0.0945,0.0306,10,4,0
9201.0,288.0,119.0,80.0,80.0,179.0,202.6111,269.2438,136.6199,69.9035,74.2445,80.0,80.0,338.0,159.0,0.0632,0.1737,0.0115,3,3,0
694.0,22.0,338.0,298.0,298.0,139.0,48.0208,120.8387,81.3941,86.1452,87.6926,298.0,298.0,3020.0,716.0,0.2246,0.2401,0.0179,6,1,1
769.0,23.0,199.0,238.0,238.0,119.0,184.017,22.809,199.1231,10.5475,7.9057,238.0,238.0,119.0,0.0,0.1296,0.1351,0.0367,3,3,1
3654.0,114.0,80.0,139.0,139.0,179.0,919.2346,72.7496,949.2102,37.1618,50.7568,139.0,139.0,0.0,0.0,0.1265,0.29,0.0434,10,1,1
4931.0,150.0,199.0,179.0,179.0,139.0,189.7215,180.5028,104.4797,83.4641,69.916,179.0,179.0,0.0,0.0,0.1196,0.2356,0.0161,6,2,0
293.0,9.0,179.0,159.0,159.0,99.0,135.0796,132.8166,51.788,84.0952,83.0241,159.0,159.0,0.0,0.0,0.2389,0.3034,0.0204,7,2,1
2015.0,64.0,219.0,139.0,139.0,159.0,408.8352,125.073,402.2039,41.9762,46.7172,139.0,139.0,0.0,139.0,0.2614,0.2454,0.0446,5,2,1
8552.0,271.0,159.0,119.0,298.0,238.0,100.9022,134.0009,11.4018,99.5013,64.562,298.0,149.0,0.0,0.0,0.0637,0.1212,0.0528,1,3,0
8550.0,271.0,0.0,139.0,278.0,159.0,0.0,187.5613,0.0,49.8723,96.2873,278.0,139.0,0.0,0.0,-0.0188,0.1212,0.0492,1,1,0
907.0,28.0,258.0,119.0,119.0,99.0,348.5111,90.7373,298.1174,66.2061,66.7027,119.0,119.0,0.0,0.0,0.1294,0.1529,0.0127,9,2,1
7085.0,215.0,278.0,119.0,119.0,80.0,99.5691,239.1511,127.914,41.0761,52.1776,119.0,119.0,0.0,0.0,0.0738,0.4063,0.0214,6,1,1
2079.0,66.0,139.0,159.0,159.0,119.0,251.2867,179.4833,78.0256,177.0113,162.5192,159.0,159.0,279.0,139.0,0.1879,0.2954,0.0159,8,2,0
10354.0,316.0,119.0,159.0,159.0,119.0,534.4083,73.6376,609.7647,77.0211,57.1948,159.0,159.0,0.0,0.0,0.3523,0.3178,0.0295,2,1,0
5500.0,165.0,139.0,139.0,258.0,318.0,196.9378,270.2041,291.9726,111.9732,49.2062,258.0,129.0,0.0,0.0,0.0825,0.133,0.0269,1,1,0
9329.0,289.0,80.0,159.0,159.0,219.0,204.6326,231.338,300.0417,101.2978,97.5205,219.0,219.0,1490.0,2903.0,0.1167,0.2587,0.0106,2,1,1
8030.0,250.0,0.0,139.0,298.0,219.0,0.0,150.0008,0.0,81.0015,51.0025,298.0,149.0,0.0,0.0,0.0118,0.2823,0.0524,1,1,1
5338.0,161.0,139.0,298.0,298.0,159.0,764.3173,93.3876,807.6788,47.9505,42.547,298.0,298.0,159.0,0.0,0.1572,0.1357,0.0359,3,2,0
8190.0,256.0,0.0,199.0,398.0,100.0,0.0,88.37,0.0,90.2358,54.2517,398.0,199.0,0.0,278.0,0.2554,0.3359,0.0341,1,1,0
4416.0,136.0,139.0,199.0,199.0,179.0,107.5291,96.7497,35.7351,84.9264,81.6854,119.0,119.0,0.0,0.0,0.2142,0.1977,0.0045,1,6,0
1880.0,58.0,119.0,278.0,278.0,159.0,140.5436,83.2541,30.0,110.5283,110.6131,278.0,278.0,0.0,278.0,0.2394,0.2173,0.0422,1,3,1
4.0,1.0,159.0,159.0,159.0,139.0,141.1471,185.0007,133.0902,8.7321,9.6177,159.0,159.0,0.0,0.0,0.037,0.183,0.0208,1,5,1
5003.0,153.0,338.0,139.0,139.0,179.0,208.1015,158.2127,151.6476,56.5,67.6702,139.0,139.0,0.0,139.0,0.0971,0.0531,0.0116,1,5,0
10680.0,328.0,80.0,258.0,258.0,179.0,159.3895,239.6336,142.1724,21.095,43.6177,258.0,258.0,0.0,0.0,0.2647,0.1097,0.0256,9,3,1
9511.0,293.0,139.0,298.0,298.0,179.0,547.5386,314.5894,459.1841,96.199,96.3756,159.0,159.0,1611.0,3462.0,0.1086,0.2401,0.0111,2,5,0
3582.0,111.0,159.0,99.0,99.0,119.0,151.9186,369.7465,189.0238,49.0408,43.177,99.0,99.0,119.0,99.0,0.539,0.374,0.016,1,6,0
1198.0,37.0,99.0,99.0,198.0,139.0,203.0548,151.7383,131.0038,75.9605,39.9406,198.0,99.0,0.0,0.0,0.0908,0.1803,0.0245,7,3,0
9751.0,301.0,0.0,199.0,199.0,139.0,0.0,297.9853,0.0,112.0714,108.0417,199.0,199.0,0.0,0.0,0.0755,0.115,0.023,1,1,1
10263.0,312.0,219.0,119.0,199.0,80.0,125.081,295.2601,89.4427,46.9068,41.3673,199.0,99.5,0.0,0.0,0.2118,0.2508,0.0288,6,3,1
1727.0,54.0,179.0,199.0,199.0,219.0,36.0555,103.5338,102.3963,65.7647,63.1348,199.0,199.0,0.0,398.0,0.1653,0.2758,0.0328,4,4,0
7331.0,225.0,119.0,139.0,139.0,99.0,120.5259,3.6056,96.2549,54.3783,57.0898,139.0,139.0,0.0,0.0,0.2543,0.2008,0.0139,2,6,1
7941.0,246.0,159.0,199.0,199.0,80.0,83.1039,203.1976,130.0,117.3925,109.9602,199.0,199.0,0.0,199.0,0.1988,0.1813,0.0339,1,1,0
4152.0,133.0,159.0,199.0,338.0,159.0,164.5068,86.6747,110.2905,55.3173,205.548,338.0,169.0,0.0,676.0,0.0395,0.0085,0.0242,3,4,0
2776.0,85.0,219.0,120.0,120.0,20.0,115.1564,591.1584,112.0089,40.302,36.6742,120.0,120.0,0.0,0.0,-0.4938,-0.0108,0.0109,1,6,1
7569.0,231.0,99.0,99.0,99.0,159.0,311.0486,111.3665,343.9084,37.4767,34.5254,99.0,99.0,0.0,0.0,0.1737,0.3207,0.0166,4,2,0
1139.0,34.0,139.0,179.0,259.0,139.0,101.6526,224.831,79.2275,28.9698,30.4385,259.0,129.5,0.0,0.0,0.3803,0.3508,0.0335,9,4,0
4661.0,144.0,199.0,219.0,219.0,259.0,210.0214,216.0208,107.0047,105.5047,85.0529,219.0,219.0,0.0,0.0,-0.1608,0.0647,0.0239,5,2,1
3571.0,110.0,239.0,99.0,99.0,199.0,228.3555,437.907,136.0588,105.8702,95.8188,99.0,99.0,0.0,0.0,0.003,0.007,0.0153,10,2,0
4309.0,135.0,199.0,80.0,80.0,199.0,742.0197,71.8923,786.482,46.0435,61.0942,99.0,99.0,99.0,0.0,0.231,0.1165,0.0061,8,2,0
6457.0,191.0,139.0,119.0,119.0,199.0,154.9298,119.8019,101.1237,52.6118,66.0303,119.0,119.0,854.0,0.0,0.2589,0.1599,0.0255,2,7,1
9834.0,303.0,139.0,99.0,99.0,99.0,213.1695,96.3379,63.1269,141.0567,161.9089,99.0,99.0,0.0,0.0,0.1135,0.2395,0.0194,6,2,0
8670.0,275.0,139.0,139.0,139.0,139.0,461.2055,110.2554,531.1139,76.0592,69.5288,159.0,159.0,0.0,318.0,0.0883,0.1568,0.0215,5,2,1
663.0,21.0,179.0,199.0,358.0,119.0,181.0028,304.7774,153.0,25.1247,33.2039,159.0,159.0,0.0,0.0,0.1371,0.2221,0.0147,7,3,0
1845.0,57.0,159.0,139.0,139.0,259.0,179.5341,626.4761,117.8346,58.5534,60.6321,139.0,139.0,0.0,0.0,0.0838,0.0723,0.0155,2,6,1
7563.0,231.0,577.0,219.0,219.0,219.0,233.5193,221.0204,301.5328,86.0262,65.2323,219.0,219.0,0.0,0.0,0.1492,0.2697,0.0367,10,1,1
8342.0,261.0,159.0,139.0,238.0,139.0,144.0009,181.7945,209.5376,65.1249,77.1314,119.0,119.0,0.0,238.0,0.0824,0.3834,0.0194,4,2,0
4790.0,148.0,179.0,298.0,298.0,139.0,260.44,183.5007,374.7226,122.2957,106.5751,298.0,298.0,0.0,238.0,0.2111,0.3586,0.017,1,7,1
6781.0,203.0,139.0,80.0,80.0,99.0,472.5095,171.3542,402.9057,72.5155,87.5571,80.0,80.0,0.0,0.0,0.1124,0.2184,0.0082,6,5,1
5513.0,165.0,278.0,259.0,259.0,179.0,191.3459,245.2494,181.011,16.3783,20.5548,259.0,259.0,0.0,0.0,0.062,0.053,0.027,3,5,1
