Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,target
40.602574261878736,99.22332400115067,3.975758280289644,19.999821106199718,36.828651418708446,15.957481731217172,2.264389484662234,4.154728575538149,631.7134858129156,Hazardous
22.630582019929754,69.84648362559696,1.353256542365493,7.833708646276467,26.135969165831337,1.9223280797190034,1.0694439632740045,10.847263121709615,476.4683006831369,Good
37.182504351319736,76.54726892562616,22.444855218085287,39.831273084715995,39.991928841045,15.291977666711611,2.4414935464139558,4.578395533342323,641.0290196420698,Poor
27.583694901863566,64.14143982868123,12.09333977877303,19.69109437375025,29.977290315204385,9.515310212908934,1.3771548985363533,10.276703052227433,430.875224550908,Good
28.203676403702943,62.620252873255325,21.351157039379455,29.371885789542215,29.164057105228892,14.05207614030519,1.6061743026469986,10.980633574781276,492.7930390272637,Moderate
33.85707993955918,55.48396081212988,39.595807214686374,47.76300314083743,25.656068966427554,6.049277429529152,1.4102456114073316,7.846821315455838,590.6936050992575,Good
26.59531178162404,65.73234681462998,28.7536579644358,34.326994905025124,24.138030569849263,7.878854773001396,1.5176628342313851,10.15571847231612,558.2815636467568,Hazardous
26.476381542139737,49.67101883876181,15.733822386676602,22.85414851171877,26.169894150292276,5.01409947216446,1.1018076748103094,10.989274593244149,403.5215987374945,Good
27.126943660884198,51.65352932677959,8.851952701233621,16.21132205101523,18.032425688897412,1.5527410140066067,1.054804729876638,10.351952701233621,319.6682215972729,Good
33.83897307694326,65.4736774728765,50.98994725300109,70.67237857146607,27.266810989045602,12.05567582420467,1.864432417579533,6.000216483568406,770.1432142800894,Poor
24.819873279282618,50.215539517746976,5.541649278722168,15.832135677937533,17.65253727844194,8.205179839248993,1.3290486399215367,9.651691200728589,589.6057119792632,Good
34.42057591227679,99.73746095636109,6.670143600503118,16.270758745201867,47.29650529391728,20.33128285100416,1.9745065513225286,5.605143978069199,769.3024872371644,Hazardous
24.895739415000932,66.29872025612839,4.29902570389396,12.901337696680951,25.347898683905136,10.488861389449308,1.1191478830001862,10.396044862766496,333.20692029464215,Moderate
21.646102633269418,61.37187308916498,8.826518561361667,13.55056852924273,17.692205266538835,4.759029030201465,1.0091539499041264,11.0,428.71873089164984,Good
23.328533346850577,53.197111170651354,10.878088939417637,23.009244543570908,21.442044491432963,12.565200037655181,1.2991111127203068,8.329288875693482,390.0937782959388,Moderate
29.34340279599516,65.11180690364202,44.11293720215704,51.24271166711471,28.024219200880268,10.285937745934692,1.1525520969963718,9.505555264077403,556.2638881601935,Good
28.757539651234662,62.833668793210826,6.922405598764751,13.566331206789172,17.851984533949395,4.574084212963072,1.0482722808642049,10.541727719135794,390.66331206789175,Good
33.210871502509065,90.12204352312469,6.371893264071409,13.59123212423695,31.010270466295918,8.99033056991723,1.7450751295266431,6.720540932591831,671.5015025905328,Poor
33.281586754569034,82.02770576440075,30.70818366463599,40.636061221545326,32.168967672597866,19.021739808432354,1.44485085110079,5.749445572833103,549.97954083841,Moderate
35.03634095638832,80.23728170523756,10.153445945868983,23.76722972934492,22.112344075169684,18.60927234889346,1.8803570685733237,5.830639293228096,630.0570166316022,Poor
27.28828092120739,56.58646951283184,4.367985190455152,20.111053569563893,23.23844729851457,9.977227351643497,1.4786469512831841,6.722772648356504,352.59075783881167,Moderate
42.83599247865406,67.03760206837013,33.89680432477391,36.96160488887486,34.19759736752892,8.172801504269188,1.777039887179811,5.261604888874859,609.9440169230284,Poor
39.16452982898728,87.59355087799769,25.636863156860116,35.371894738566475,32.549322811558376,20.294943863845084,1.9574680710261263,6.881568421569942,621.9677543899884,Hazardous
22.625939350348688,69.48128548490918,15.251733716931554,25.04458137355661,25.552023684463194,3.3406789883960393,1.3196387582371074,6.185042886303917,320.2593935034869,Moderate
29.51391200427778,56.632569453378785,10.474413576276095,17.10463733475926,21.981396605930975,1.313966059309764,1.341740351910522,11.308182904618686,473.5581018220707,Moderate
29.353367851602997,52.261359748989214,3.479149032856884,14.564421432264668,23.99816299003473,9.403674019930541,1.373680324104551,8.453367851602996,321.9938766334491,Moderate
24.852890718315873,62.68908989507373,11.480274775354417,15.723194086624629,16.712066392252616,5.416473952112275,1.144501429647717,11.860549550708836,196.41763023943864,Good
24.157989492464523,60.603825947047156,1.7187546818739523,8.646886704684881,21.896174052952844,5.927081772708682,1.116909228024416,11.343060757637724,301.48612151527544,Good
42.80387895604303,100.28672824567751,2.9383022135053034,14.515150313978387,32.78836313187092,19.61915110675265,2.1703878956043026,3.878848496860216,493.0575751569892,Poor
43.14577127066349,74.91094419936036,26.67188998643077,42.55024930915276,38.953482389588295,19.486318163089493,1.8597760980755362,6.177860704416468,571.2139295583532,Poor
30.278297582288527,49.879443877300716,26.59073657935452,30.431980479061117,17.038199977594115,6.094926796479191,1.01587561002934,11.37525366017604,216.6700488023472,Good
25.792621446614312,40.85682859548575,1.8238619007523749,1.090268881223557,20.555102354890437,3.559654751880937,1.1097173843604813,14.663107233071564,292.64207148871435,Good
25.61954735391532,70.83360723996509,4.872701947795738,8.901782726914035,25.87770891215191,5.99451253213446,0.97,10.763168522592762,309.46364902610213,Good
22.341087612600678,65.67257595614346,2.783839707623153,7.678207831883313,10.4991677587891,5.30323205847537,0.920886393421521,14.442752095022476,301.6371202192826,Good
27.00171520443594,44.616580309547416,15.96572270732944,18.14571198891015,17.642853314850253,7.255431480713806,0.879885653037604,14.009719491803654,546.4799892815807,Good
39.81790528829731,84.9067144831115,33.75076045718238,51.64332872739848,29.22909609348314,15.9693829921521,1.9365623916750174,7.5306170078479,558.8880919481418,Poor
34.2,94.15861319029939,11.925955271579735,29.946673208570896,26.78843861247977,7.521755591052534,1.6991930168872151,3.4080698311278477,603.7017457781961,Poor
25.322408636121466,68.16092889296579,1.2483600366920455,6.47950675228144,23.034426642205304,3.534426642205303,0.9740435645247223,12.660928892965782,354.8278667889735,Good
36.167670768262006,75.88835962560117,87.28046309442018,105.811352386459,33.532041243798155,19.237069464163028,2.3084195369055798,5.200287987939835,675.946837916953,Poor
32.11982742377973,60.663813433285725,13.622860074964294,26.797291976505928,22.729361006994036,8.972373133428551,1.4247454290351174,9.01397574713097,321.6587220139881,Moderate
39.17010805320495,106.87485698840521,11.550222462480773,29.855289201225006,44.705066738744236,18.664596389499167,3.6009688552526917,3.1352129283744548,713.3502224624808,Hazardous
24.71377319493938,65.57187626336327,3.1335257822526614,9.091010318959741,24.4748453670708,3.1532783695659434,1.100119587847478,18.34012370634336,206.4251546329292,Good
22.80058721367751,55.75292911729303,9.230274496455806,13.096094510275963,16.758009034372083,4.276758165485268,1.0372265462083723,10.653516330970536,373.21289089652714,Good
32.933100489912206,74.83916104124239,8.048951301552993,20.868298376718432,31.893939448669816,19.972028085698845,2.306107240421336,3.4158508116407833,509.5734269523295,Poor
41.24455143795202,95.58378108469748,62.84080082993914,79.91089712409597,32.32458191463662,19.25919917006086,2.4934617255424243,7.314647732108838,548.5326913722879,Hazardous
24.780467708280984,65.20155902760327,17.25038975690082,21.157221614334663,21.28202673588425,6.549610243099182,0.8864649218789264,10.454883072929755,354.3984409723967,Good
24.723528501454886,51.60717017019279,0.40772053134093045,3.3380522955565084,23.68437548360209,3.4534933582383687,0.9769117874636278,14.393380190955357,581.0,Good
26.407757098543915,55.48190010339753,4.7933855616512675,10.910342798058556,16.254600068931687,3.8830427635927123,1.1168671226700062,11.572699965534158,566.2988573398048,Good
29.928598882643474,74.75268752285213,7.552207076591332,9.714203352069578,16.894913222052224,5.980998137739123,0.9718905773008718,10.75239925509565,406.71401117356527,Good
24.177082127207594,56.037507236754436,0.21534123803429256,5.291859459687689,15.845835745584811,6.161552920655236,1.063087044458665,11.14639965113901,381.5378831737906,Good
31.725316417384775,76.1225475761053,12.510403451081856,16.08647145433681,26.89549048477894,4.811906622822212,0.9838726211947344,9.791099720658497,410.3283227608655,Moderate
39.51177321052482,83.00084241890404,55.25459199570881,69.61093079162077,39.632771720730645,8.594966140707477,2.0403369675616148,3.633614139634679,541.9075404618729,Hazardous
24.19338567176791,55.34909897171888,3.061522189152819,8.414627993511305,13.816832769588668,5.259317413075455,1.0334068258692455,11.0,476.4248464348679,Good
29.935602793356974,61.864867945880015,17.831148109471,36.089460383764006,20.143317974171037,11.940746247233015,1.3737703781058006,7.321079232471991,456.79391506765,Poor
35.36708222769387,60.89689414041929,36.39736889898756,52.38973290412136,28.761820025668992,11.755608306507586,1.8971137604411101,4.730069220896541,530.3317508047725,Hazardous
25.564228499240077,65.8108382516465,25.281580242527422,32.035504497213616,20.229792016211693,5.706780495187154,1.12,11.61815275392627,285.42818999493386,Good
38.05055877645886,87.25851932309993,6.292737520352967,29.39343558734701,32.43240257734127,9.545809983717627,2.1736731884158838,4.324720611770571,625.2290499185881,Poor
27.715155685661916,44.93626521199001,3.4956021820149794,10.26021653362197,20.441542593572038,3.8716508603830233,0.9493843054820972,12.696481745611983,461.67253042398005,Good
32.15253779722088,96.26122551605835,51.44426156257951,65.86049378103532,35.282213078128976,10.056149921616585,2.3896067624777366,6.097622328192585,684.1106539064488,Hazardous
27.095195538958727,52.61887440452158,4.135758336697941,11.521688393217637,15.480302079127572,4.651818752523456,0.9727316370609759,12.649828280178246,455.78311606782364,Good
36.06149410192307,101.65373525480767,25.416487550120216,42.97478374687496,48.27507208437501,18.985452161658632,2.560484927944712,3.6278374832932614,590.6440366959134,Hazardous
38.98045243600731,76.39025065829074,54.404931698191156,81.22439779456025,35.37560220543976,11.831738314510444,2.659750971061734,6.992675773574513,640.1707356813475,Poor
37.51814090133124,85.93800587572434,9.709070450665621,24.838005875724345,30.829160467736884,17.225262236256846,2.119655185387628,4.856371819733751,590.9092954933437,Poor
33.59799086830996,58.510286087007756,4.424284782480608,11.821423912403041,23.00742521693019,15.196593046449886,1.6530006522635743,6.644856956496121,630.6542913051163,Poor
25.84287234565381,63.97829361973998,2.3782936197399813,4.423434044435371,24.049676582778552,5.138876602436877,1.0725702123476952,13.029697866693885,458.86285106173847,Good
30.065266373484377,53.407786901212496,23.140825246652557,29.535273838112786,14.973053274696875,4.097764507327275,0.9010832711280966,13.383885985977843,420.675018661571,Good
24.238447462048477,58.21314862955851,0.747011675100339,6.292828020240814,23.38187314726922,5.27111517763044,0.9728884822369559,11.747011675100339,535.2529883248997,Good
24.141268896600945,76.47333234143099,4.793966789731465,8.88634745871175,20.586984882719243,7.669522675921135,0.9065713010411276,15.23270086883754,256.71746220679813,Good
35.991497067222824,77.44393246184727,40.86643036700643,50.65022104905757,23.04242701526109,13.013640522891635,2.0313640522891636,5.242072565770742,615.1328607340129,Moderate
47.417115489784095,87.59409460821236,13.349854901805319,31.751326176552205,30.096166568538056,16.710029019638938,1.9182594313826544,5.938644803808856,535.9498549018053,Poor
27.479325197839746,89.14746949189903,14.266457288658655,33.10611988757852,24.05865039567949,10.298941128623394,1.6536916722142625,5.425107684338143,580.1898779675962,Poor
33.69782761883554,67.7340823347326,5.306591766526739,6.850487128016096,21.545018863588265,9.936254715897066,1.2426367066106958,7.437378217995976,376.1318353305348,Moderate
27.16593380724146,61.44032860968999,2.8234066192758536,8.802087472310484,22.602087472310487,3.363846334930977,1.0814834518103653,10.340439715655123,243.23406619275855,Good
35.13979003675633,56.95876047605401,45.16558615016747,64.0069969616726,31.781029560702326,-0.08114375240841554,2.2684556589465146,5.334470945685577,567.1035270287629,Poor
24.557096600075017,65.23926451349267,3.75082877173936,11.3,23.085483000375092,0.1570966000750179,1.0861383085457081,10.622442371439288,230.22442371439288,Good
32.133879310017534,71.611072798438,56.735296935168954,79.84659003850813,39.90305555520401,25.244952108455536,2.094659003850813,3.4691762451864836,459.88706896660824,Poor
22.2035559218043,79.4173454195419,39.6897664240667,49.62220390978499,22.720032962387002,5.6320032962387,1.49248914526301,5.4964440781957,350.964440781957,Moderate
32.79391190942395,70.3959412729493,3.519797063647465,10.43756476376958,26.191882545898594,17.498467208080694,2.352435236230421,4.414723654834088,735.3959412729492,Moderate
25.13542138338647,47.557490195263696,23.609808360834325,26.456130225521452,21.688419533828217,3.588419533828218,0.9634741398515347,14.109128375963202,215.0,Good
25.896138999688816,68.48016412239384,1.3922779993776335,6.514913125194489,17.59174712332739,7.740347499222041,0.8770173749611021,11.107722000622367,431.0,Good
31.493377863136853,59.007592011666915,5.3718896535785685,9.008561886470675,19.01809364774511,3.26235789230413,1.014523411936278,11.199515062598119,437.0,Good
26.7400747515883,54.96859278616809,15.930568740061704,21.488817040932982,23.542963930840425,5.1723204391904245,0.848182645071702,12.352469942367023,302.3429639308404,Good
25.632043501264594,69.54232169772372,3.6499393098638286,9.389721803540862,23.169830556702344,5.939117347597273,0.7389721803540861,10.254473952149809,553.9038694962062,Good
