state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,target
38.560849208663754,100.12169841732751,510.0,1.0,0.0,0.0,162.7074055539354,129.13949423157126,27.65866250333186,170.1690602353156,123.17508586005874,14.466343426280462,138.46796753436124,67.12457069970625,6.2285763348605,8.793168902540375,4.8071183256975,2.37355916284875,2.7893225114537503,Yes
2.5849467024441966,114.53333694394252,408.0,0.0,0.0,0.0,54.80279530292243,102.8774200536663,9.315182728145592,164.30516097585016,118.00429629994699,13.96636556460946,204.0341962039319,109.02365672927735,9.180623775879381,10.185376332438894,4.707526648777902,2.747075266487779,1.2924733512220983,No
35.32909802920502,146.98729408761506,410.3481568977824,0.0,0.0,0.0,181.2264312774477,83.67090197079499,30.806493317166108,192.980180266523,83.68360788317992,16.405489401103345,270.27166283569454,75.6454901460251,12.161715298171966,10.309529434288706,4.01905886857741,2.785895692330963,1.0,No
1.096629769679053,98.21741698177787,408.0,0.0,0.0,0.0,160.82365067033572,117.07247232725929,27.340044771399494,190.7272742866987,113.0,16.215263960123945,227.51761130973077,112.8671340666913,10.241786469577281,12.048061498797509,4.012078721209882,3.255988683396537,3.9637638363703553,No
26.76360841957132,152.6839332802638,409.0132791898846,0.8552458300164877,0.0,0.0,253.81088673565708,143.6839332802638,43.1509822200418,153.0066395949423,108.76360841957133,13.003426250995055,146.39190079419456,104.57901667993404,6.583280289908738,10.23160667197362,5.57901667993405,2.7622442930929103,2.0,No
36.499169534208825,143.49086487629705,413.24709336973086,0.0,0.0,0.0,120.78542234567925,100.74626290393971,20.536768892135203,231.83002431803664,103.00498279474705,19.707927689882457,133.6213874738084,77.50581326053823,6.0123380591707205,10.224211057498383,3.250415232895588,2.76228823122325,0.5008304657911757,No
7.483493099666292,68.83493099666293,415.0,0.0,1.0,36.70873274916573,172.33280100763068,81.1592120481646,29.297609185097883,284.2745475574638,91.37859474249159,24.16685304928476,171.92444116094543,83.41746549833147,7.738503739318129,14.515921204816461,4.741746549833146,3.922523964949944,1.4834930996662927,No
17.040012386226746,78.59987613773254,415.0,0.0,0.0,0.0,237.15210899879537,134.71991329641278,40.31961845547785,185.8638340245616,87.56017340717445,15.794786003563777,126.29581296797613,112.24007431736048,5.682791577365812,10.552047067661636,5.080024772453493,2.8508126339512816,2.0,No
40.539706557006205,68.42737629216053,510.0,0.0,0.0,0.0,125.77204775522532,97.31504602731485,21.380135788123457,144.26222727684254,107.01097238361109,12.26578383233981,254.55203682185189,95.88766973515432,11.459341656983334,9.521368814608026,2.0,2.568657249679321,0.11233026484567665,No
44.913344767454504,155.01559748066651,412.46447112406054,0.0,0.0,0.0,266.3460994768542,98.65337906981802,45.28175025583267,187.9062389922666,101.48006860472702,15.97235700387757,227.63084963173952,91.1889079457575,10.24662046899031,8.522877073630346,3.5511263566060065,2.3042634651127387,1.6377815891515017,No
26.692751357256782,156.71648479914273,510.0,0.0,0.0,0.0,165.18861457654006,102.25978175897129,28.07933612649173,157.15468238328847,104.87780591751397,13.360153935939993,188.77520849619717,95.24791503802831,8.492835152008572,7.688967263845694,4.456703040171451,2.0731077551579946,0.27164847991427443,No
21.565706399767393,47.66584440383802,510.0,0.0,0.28285319988369617,7.0713299970924055,157.94367603887184,102.11138519872065,26.8467077798081,212.74230464055825,99.97997239918587,18.084030188047684,238.22803864113976,61.45432120104673,10.722716060052337,7.273717440093043,7.565706399767392,1.9677722960255868,1.0,No
25.948468394392027,111.40252022615282,414.63927876074416,0.0,0.0,0.0,215.44136871008905,92.84540518317608,36.622187275531964,239.7289724396226,84.89693678878405,20.378565720579136,157.50904620804516,122.22702591588039,7.0865874399816615,5.1164327435534895,5.154594816823921,1.37874603039309,3.0,No
24.61973728683098,128.07748011628655,408.0,0.9084514341088838,0.0,0.0,216.447181127906,105.90845143410888,36.79211234030991,357.8592014961468,86.09154856589112,30.41380677287015,129.6203992519266,121.80986864341548,5.831829934883207,16.387328031009748,2.1830971317822323,4.421761665504414,4.725354302326652,Yes
17.446922305599973,79.32961654160005,408.0,0.0,0.22346115279998602,3.798839597599762,208.78269423600008,76.23461152799986,35.49005802012001,196.41842080151991,82.58652881999966,16.69396518792799,210.76980325719984,114.08385463840031,9.486199799455992,9.358652881999966,4.223461152799986,2.5297189723759903,1.553077694400028,No
42.995457689175915,146.10837105477438,412.78780020127533,0.0,0.0,0.0,234.9620379105788,61.46268703695222,39.945230416255725,155.99591192025832,109.26865648152389,13.26175861312132,125.17722243158929,105.31602854267496,5.631739123592218,10.252822834139963,3.735885829300193,2.7695262793884896,3.3679429146500963,No
12.687535419128821,92.42613958355716,415.0,0.0,1.0,32.14772083288567,240.5857764570127,89.01702291509984,40.89959902060726,213.50170229151,95.40911666845733,18.14443162498657,213.35897499194203,96.75562707952818,9.599653874637392,11.503404583019968,2.8522791671143315,3.108066958248277,1.5738604164428343,No
2.9089644066752354,76.34510033869066,415.0,0.0,0.0,0.0,107.36609418621825,100.5183462713222,18.251045115216435,140.00808188127343,77.28193203399229,11.89790061524724,165.67812362707062,97.42731067799743,7.458179288133505,9.286344661001285,2.763585762670094,2.508267540673685,1.8091035593324765,No
46.52915320525858,99.26457660262929,415.0,0.0,0.7520823718041846,18.04997692330043,244.1195973716589,101.26457660262929,41.50483571792562,279.60749653849507,75.27290608984603,23.765624711541253,216.19647150628268,70.23958814097908,9.731229753199447,10.449583525639163,4.256247115412554,2.8223958814097907,1.5041647436083692,Yes
36.50556075701516,165.1189758465669,408.0,0.0,0.0,0.0,220.8066729084182,92.49814641432828,37.53988532122393,141.84199494525393,106.01112151403032,12.057879985062703,238.7144926045971,113.62082943223862,10.741338045319406,11.411156150388003,5.750926792835861,3.0833839168298347,1.7509267928358607,No
29.153973139729295,123.23013430135353,415.0,0.0,0.15397313972929383,2.925489654856584,181.99172355724525,99.84767767675153,30.93990095101115,199.60198097977698,94.07781197810506,16.96478427583996,221.47764689645697,107.77151651512729,9.968493284932324,8.392548965485657,4.307946279458587,2.26852630126194,1.0,No
23.340312235066996,138.340312235067,408.0,0.33193755298660077,0.33193755298660077,13.60943967245063,166.0853443063593,93.68481181117419,28.234168219846016,205.4365436281308,108.3361248940268,17.46361248940268,135.16041147205993,69.98325063583921,6.081214328901657,10.324400339114245,6.315188188825809,2.7842519666668193,0.6680624470133992,Yes
23.642006030795542,116.49404221556878,415.0,0.0,0.0,0.0,227.88520361847733,103.81065862560594,38.73967395651554,174.81097286142005,89.0413775591673,14.86056435486171,214.62777273453088,103.16865259481041,9.661655102366693,11.709467068719704,3.094670687197027,3.1628401206159107,0.5473353435985137,Yes
1.7104528081109018,53.1313584243327,415.0,0.0,0.17761320202772546,5.683622464887215,39.37058401911443,107.24329241419407,6.68917689645148,206.40832843214568,87.5060092628595,17.544773595944548,222.00046126169667,112.51341517161184,9.987030468993586,11.725069832294643,3.710452808110902,3.1670584019114427,0.17761320202772546,No
26.92894687209165,83.0,510.0,0.0,0.0,0.0,132.32569105625075,81.63388164098855,22.49273359792164,176.95897901613026,109.39342030813748,15.042401210319476,221.4087502357565,115.46447343604582,9.967759878968051,11.004375117878233,4.0,2.973279636904157,0.732236718022913,No
16.534256980824964,66.61643575479376,415.0,0.0,0.0,0.0,114.59692541722826,100.15752514177815,19.483323211990104,93.5349402214409,78.62326816095319,7.95431580988378,179.63528184174888,96.46574301917504,8.085240083715858,11.316777375101731,3.6164357547937587,3.0603757823387685,3.0,No
41.15681476168713,28.503012062331347,415.0,0.0,0.7189382538957092,25.162838886349824,179.68913782356145,123.71893825389571,30.55143449175155,247.8463102823192,72.3727409532515,21.071374250504924,317.013027110908,103.84318523831287,14.266272590467485,13.201204824932539,5.0,3.5637631792395768,0.2810617461042908,No
44.11897335775433,34.814583779680135,408.0,0.0,0.0,0.0,119.81940509347666,117.06860154117724,20.370129520716702,163.75401776149712,93.45766370641715,13.916591509727255,204.40525304951888,92.33869034866282,9.1961093783476,7.715111544973124,6.83065482566859,2.0848764711978234,2.2883185320857384,No
18.98286347542599,145.94859042627797,412.017136524574,0.0,0.0,0.0,221.54969592126463,112.57387664636772,37.659874429968625,220.78351101826905,80.27837006089685,18.764089868290583,206.9584537742511,103.32977963461889,9.312269604871748,9.634691615919289,5.295506585470863,2.600236119530047,2.7216299391031473,No
20.444063779883688,107.00903720493216,415.0,0.0,0.0,0.0,177.3680271846328,124.24181929032954,30.151277616072583,141.30959832732069,85.72203188994185,12.010598344534783,274.1274542129011,117.69492027514539,12.332022444895541,12.309037204932153,3.0,3.322440045331681,1.2870053149903073,No
9.907973603578842,195.38039594631738,510.0,0.04601319821057903,0.0,0.0,192.29691227900938,105.67790761252594,32.68975116662086,168.58588121610478,147.83737968410279,14.334569837377853,224.61103106290457,121.07973603578841,10.103772477019971,11.487110252168064,3.907973603578842,3.1053357152925347,0.04601319821057903,Yes
20.840445825053024,149.2764333995758,510.0,0.0,0.0,0.0,92.84991461237011,120.39331262420465,15.786606078536323,245.44156038768557,118.96104025845706,20.862133747515905,201.53079627235684,114.24118886680806,9.069146500993638,11.851762226638387,5.439702783297984,3.1995360984090664,2.4397027832979843,No
35.946497070485904,110.65843933094631,408.92181506332486,0.13168786618926187,0.0,0.0,149.52345548100257,111.07818493667517,25.422592368171866,180.53992025137597,89.70780334526846,15.346090753166242,141.77778619355504,116.76130627478256,6.380329598375449,11.831687866189261,4.131687866189262,3.195555723871101,1.7366242676214763,No
30.00261791098914,74.00785373296743,510.0,0.0,0.0,0.0,233.5642655149982,72.03272388736428,39.70392644650519,167.98285268302112,102.99345522252715,14.278547059401026,276.283376265219,71.01439851044029,12.429253895368094,6.307984628516884,2.0130895549457124,1.7021597765660426,1.9973820890108576,No
42.995247168900775,48.13980175143622,510.0,0.0,0.5710890834929127,11.992870753351166,199.04550514875527,121.57346549904253,33.84045151895443,110.57489134837229,93.71326725047874,9.398863388196094,168.98059474569138,104.2938619961701,7.603271318138647,8.859960607008825,3.8578218330141745,2.3907604529758757,1.5710890834929128,No
16.58305913771997,74.66776344912012,415.0,0.0,1.0,34.16611827543994,151.3159537580719,97.64576478442999,25.723003668441088,141.54983548263198,103.93729435328999,12.029152956885998,151.38690417786916,127.98129168267022,6.813608159102907,7.671176077850037,3.6457647844299927,2.06821754101951,1.0,No
34.968508375636794,2.3204695558360857,415.0,0.0,0.0,0.0,193.9334668972093,80.59370167512736,32.96919724543167,266.8399198616744,120.96850837563679,22.683834528045622,211.50283988325143,131.69527625634552,9.52131519809657,10.957795586294575,5.695276256345519,2.961401659137099,0.4062983248726417,No
9.682418857908676,168.12161257193912,413.9752146672623,0.0,0.0,0.0,181.80588270324728,110.70720419064637,30.903585651170747,179.2113025881447,129.70720419064637,15.231107117896977,225.34996651617473,90.24322514387823,10.143602095323185,9.78288167625855,6.585591618707255,2.639256440017869,1.8536020953231862,No
39.451378816289065,88.54364503787946,410.22568940814455,0.31795562973493297,1.0,30.13342318655413,133.09674475283873,110.461331107952,22.627354341760995,130.7527368802073,98.31795562973494,11.112505701373019,196.47232013352289,99.08729007575893,8.845436450378795,11.296879532669923,4.364088740530134,3.049475429450614,0.682044370265067,No
31.178622394734095,225.0,415.0,0.0,0.0,0.0,171.071077408175,117.8010859360867,29.08375535144708,264.78362395940115,93.92083463722255,22.50276365243444,212.6224635413526,96.27807942669075,9.568010859360866,8.732780794266906,2.6721920573309252,2.3598342382800723,0.32780794266907487,No
9.166876151205765,97.61104128293141,510.0,0.0,0.0,0.0,149.57131780252303,100.85596055899781,25.429257275968432,196.56002513814468,82.7442908224491,16.706446678946193,125.01452963482367,114.13324953951769,5.623781688155841,8.086675046048232,6.08883302634513,2.186446678946195,2.0,No
10.946522926057542,44.56149407445012,510.0,0.0,0.0,0.0,121.55828879444162,100.80748557419629,20.66304813240694,269.7133677482911,100.11229881489002,22.929358183901016,102.95347403355332,87.30481324069373,4.6359892194543155,7.141711205558376,2.278074703722506,1.9311229881489003,1.0,No
4.999623165724181,99.90994735062687,415.0,0.0,0.0,0.0,168.69084400135236,100.45478525817552,28.676352673911975,190.61819894701256,101.09080631792477,16.205455915761004,193.66394125682316,71.18123580157373,8.71455915761003,7.645403158962388,3.272795788050149,2.06544084238997,0.727204211949851,No
25.80573911893122,72.66048699563385,415.0,0.0,0.0,0.0,252.59205214975557,72.92229564757248,42.940843126339516,219.06688694271747,79.20441746262642,18.620185390130985,211.58481395951787,88.80573911893121,9.525355480354518,9.664017383251855,3.961147823786244,2.6130904325969317,0.11655652864126742,No
40.94235611363187,95.46783573485898,510.0,0.9294904075754579,0.0,0.0,169.73263129682385,111.88471222726373,28.856335791682778,275.6333501193924,124.74369304241465,23.428975779333204,196.9191978427303,49.41019184849084,8.86243441251529,11.308337529848096,3.1410191848490845,3.0553216426514105,1.0,No
26.231208198579903,75.66442968271569,510.0,0.0,0.43322148413578443,9.530872650987257,280.2477847041494,99.16610742067893,47.644989842673674,70.57228195087637,115.63523476969166,5.9965771873086275,237.01244949742633,105.93154374617255,10.66544294554693,8.290234883314852,6.967449611049509,2.237395968883961,3.133557031728431,No
41.19507928499276,91.24391158178727,412.0975396424964,0.5853628060709111,0.0,0.0,134.14379912580387,97.65854877571635,22.801689762968447,220.69024603575036,107.68290244856729,18.754878231635747,130.9243661679602,93.2682652546382,5.8907306101855275,9.90488322967945,4.3170975514327115,2.6707331092073807,2.3414512242836443,No
44.18831185264569,150.32467525894174,409.356060567716,0.0,0.0,0.0,245.51839819718685,114.22510824701942,41.73812769352177,190.9476190717214,85.18831185264568,16.228322512849296,118.05183981971868,90.67532474105828,5.311623376294708,13.031926417334228,4.806277061754856,3.521201301494977,2.1937229382451435,No
15.251122108665133,77.9094989486055,411.6583768399404,0.0,0.0,0.0,310.38414400705136,119.27150315418349,52.767440232775826,224.45633873538853,93.43212421145412,19.07905010513945,187.8337500904491,128.74887789133487,8.453644315124542,10.35837683994037,5.909498948605503,2.7977617467839,0.0,Yes
32.075250377158355,135.93744309610037,415.0,0.0,0.0,0.0,185.0184939324517,75.16228376518141,31.454206525420688,184.61985432601696,91.22484066908105,15.690362594949882,228.4048952968247,99.52493171532045,10.28087033388023,9.536264795013903,3.412511380779925,2.574378983272974,3.3499544768802987,No
42.079026600647204,98.02207726247663,414.2922729581332,0.10110386312383146,0.0,0.0,127.17501253848411,102.0,21.62354992381605,246.15920721835468,109.58454591626636,20.91963371742327,167.66966884106284,91.11214249436215,7.547977922737523,9.151655794685748,2.202207726247663,2.471452583880771,1.8988961368761685,No
