spid,commeqta,llploans,costtoincome,roe,liqassta,size,target
267057,0.139771,0.003166,0.542165,-0.053251,0.223657,13.503431,very_good
381261,0.295229,0.024008,0.629669,0.167912,0.091199,16.332678,very_good
211053,0.223658,0.04802,0.774308,0.168551,0.236846,19.598424,below_average
111989,0.0426,0.001235,0.641334,0.065578,0.261153,19.103424,very_bad
232457,0.177406,0.008278,0.897207,0.031213,0.161022,13.326424,very_good
159183,0.163439,0.041129,2.396849,-0.108921,0.201351,16.679433,outstanding
275411,0.147564,0.016835,2.032723,0.091445,0.17673,16.238221,outstanding
302459,0.08901,0.025885,0.849928,0.092567,0.248384,18.522844,excellent
379158,0.030408,0.011673,0.266284,-0.137122,0.438699,19.179164,average
254932,0.038116,0.015699,0.476223,-0.078315,0.335716,18.768096,average
328205,0.066527,0.007547,0.659044,0.212234,0.244916,18.671079,bad
136983,0.096374,0.012357,0.707504,0.024363,0.069604,19.972989,average
136987,0.17217,0.024982,0.515515,0.079265,0.078679,18.076916,very_good
130221,0.061655,0.039719,0.368217,0.285068,0.451428,16.673647,good
400221,0.065105,0.053502,0.718781,0.331838,0.23226,17.839717,good
232983,0.102468,0.018049,0.614614,-0.010242,0.444789,16.950467,below_average
213582,0.024229,0.002223,0.651121,0.21421,0.290667,16.221887,bad
261319,0.058506,0.037443,0.386756,0.246972,0.200928,15.639731,excellent
392930,0.033264,0.053176,0.509972,0.115027,0.192723,18.599502,below_average
348716,0.124264,0.011672,0.850066,0.013979,0.117594,15.32932,very_good
327365,0.13438,0.00266,0.350821,0.109352,0.066371,19.305105,below_average
292109,0.057974,0.031352,0.912944,0.088726,0.320131,16.871299,excellent
223389,0.130326,0.007148,0.53945,0.122518,0.176439,16.419339,very_good
189641,0.030091,0.00158,0.381347,0.108982,0.185993,19.183807,very_bad
276363,0.160232,0.012045,0.579801,0.019171,0.412993,18.616271,below_average
125342,0.090814,0.025623,0.827586,-0.106266,0.095541,16.123955,outstanding
267732,0.166093,0.044966,1.005417,-0.070376,0.071067,19.522343,above_average
288012,0.165359,0.010293,0.418306,0.18062,0.101106,16.359485,average
131296,0.238158,0.023158,0.40203,0.04317,0.548486,16.084956,below_average
192923,0.131645,0.045307,1.081526,0.052517,0.125702,16.865157,outstanding
286808,0.076414,0.011424,0.628634,-0.038991,0.484388,19.880531,average
314478,0.056009,0.019014,2.247912,0.043167,0.035746,15.750701,outstanding
287246,0.058979,0.002672,0.485144,0.192412,0.121988,18.099402,excellent
321118,0.071961,0.004684,0.612457,0.208538,0.079634,20.103698,bad
233832,0.186534,0.017537,0.422308,0.190843,0.159923,14.300256,very_good
397307,0.189078,0.022048,0.560733,-0.047763,0.217202,15.443834,very_good
220267,0.16584,0.022515,0.77819,0.270025,0.233209,20.231295,above_average
327237,0.077039,0.001775,0.680773,0.103247,0.4037,18.475966,very_bad
204902,0.009459,0.00708,0.888716,0.216278,0.268222,17.059344,average
241908,0.113133,0.044368,0.824014,0.041745,0.251875,17.268226,good
191298,0.070268,-0.000999,0.57141,0.062359,0.4061,17.354164,bad
303025,0.07642,0.006982,0.682247,0.077499,0.197526,19.853552,bad
198189,0.080614,0.011045,0.650849,0.140999,0.049471,16.570116,outstanding
128581,0.114278,0.035682,1.840877,-0.082953,0.120817,17.037041,outstanding
217736,0.300684,0.028019,0.628929,0.06854,0.028262,14.9587,very_good
385100,0.04358,0.048625,0.639735,-0.011985,0.304956,18.905261,below_average
144618,0.095176,0.026178,0.243119,-0.480665,0.687839,19.856979,above_average
112385,0.073153,0.00311,0.612727,0.102453,0.780463,18.391062,very_bad
348978,0.03482,0.005089,0.833248,0.130434,0.156158,18.071189,average
250386,0.015559,0.080736,1.088695,-0.103923,0.560852,17.61634,above_average
151639,0.070195,0.006565,0.78408,0.129315,0.397057,20.799179,average
377335,0.065557,0.051369,0.718491,0.360331,0.168175,17.692241,good
203191,0.093278,0.000821,0.522661,-0.078224,0.075115,20.155973,average
195608,0.154235,0.046008,0.577855,-0.05483,0.22879,18.182708,good
368095,0.032041,0.000776,0.472137,0.10862,0.330644,18.227566,very_bad
235446,0.151719,0.01926,0.639265,0.176684,0.19115,16.818315,very_good
113684,0.092807,0.001417,0.36904,0.024531,0.483814,16.491595,average
288377,0.089177,0.046666,1.619124,-0.148394,0.204392,15.826882,outstanding
114532,0.038634,1.2e-05,0.512081,0.121357,0.084792,16.665332,bad
212915,0.085838,0.002586,0.549813,0.160743,0.517647,21.283523,average
210447,0.093537,0.033827,0.752836,-0.114349,0.092526,16.705086,outstanding
273292,0.141668,0.041867,0.409656,0.142685,0.372467,15.47913,below_average
339998,0.094056,0.022996,0.47484,0.160202,0.267156,19.36299,below_average
245328,0.036202,0.005098,0.660268,0.054491,0.41416,18.808621,bad
290832,0.088176,0.001759,0.260453,0.092859,0.213457,18.642261,very_bad
180539,0.057554,0.016258,0.680757,0.145351,0.112661,11.056977,very_good
168704,0.033542,0.008699,0.723169,0.077952,0.210651,16.510714,average
210782,0.047192,3.9e-05,0.514365,0.058034,0.168194,16.557366,bad
196658,0.141546,0.064566,0.356813,0.018888,0.242664,17.074895,below_average
365353,0.033262,0.001646,0.726571,0.056769,0.745053,18.939078,very_bad
381046,0.086275,0.000825,0.729942,0.062706,0.504588,18.31345,very_bad
218245,0.097521,0.044782,1.324455,-0.179036,0.130742,17.054797,outstanding
240629,0.062822,0.024828,1.660942,-0.175159,0.113453,16.602783,outstanding
189588,0.103197,0.02482,0.479632,0.122249,0.543167,19.042053,below_average
285193,0.091154,0.013121,0.926295,0.188325,0.418659,16.151431,excellent
201418,0.068677,0.006803,0.707485,0.215422,0.135911,21.058137,bad
130883,0.071205,0.062393,0.500603,-0.03958,0.28641,18.443882,below_average
316307,0.097156,0.003678,0.051877,0.208497,0.430922,17.588211,poor
291605,0.067862,0.030716,1.369811,-0.161234,0.093071,15.987521,outstanding
311412,0.095777,0.006643,0.600693,0.125228,0.402494,15.799879,bad
162076,0.046437,0.002884,0.746354,0.078216,0.233114,18.532128,very_bad
199528,0.148248,0.030312,0.678161,-0.419185,0.377444,18.14689,above_average
257986,0.199606,0.010774,0.760162,0.179277,0.137519,16.09497,below_average
125523,0.158201,0.019279,2.413805,-0.065119,0.143499,16.063132,outstanding
299548,0.294733,0.011742,0.592528,0.145098,0.027394,12.265581,very_good
282815,0.162602,0.003156,0.547195,0.073326,0.651166,19.434003,average
308480,0.049395,0.01791,0.489367,0.146159,0.210103,16.821119,excellent
223855,0.190736,0.000168,0.431535,0.139341,0.508996,19.616848,below_average
119508,0.022333,0.030884,0.92849,0.083206,0.030338,18.961,excellent
313693,0.070566,-0.00014,0.72455,0.089717,0.144749,19.902285,bad
230818,0.127909,0.01682,0.376291,-0.031491,0.638049,17.654122,above_average
326316,0.066537,0.01796,0.541678,0.072399,0.020446,15.7128,excellent
340675,0.033161,0.016539,0.799507,0.089769,0.021908,18.763062,average
256760,0.084867,0.067446,0.497574,0.026455,0.59895,15.67535,above_average
157661,0.153877,0.00387,0.090089,0.063952,0.408043,17.228484,poor
134989,0.090729,0.00244,0.085221,0.118768,0.245915,20.2248,poor
376192,0.159427,0.011846,1.108849,0.225026,0.052527,19.930678,average
258949,0.163705,0.007467,0.828934,0.196945,0.262971,21.262584,average
389183,0.163693,0.006848,0.690212,-0.11079,0.198291,19.510419,average
207086,0.030866,0.007249,0.670219,0.066549,0.221994,17.574585,bad
335689,0.15772,0.011388,0.778699,0.095348,0.458797,20.570543,poor
344742,0.046329,0.008251,0.506866,0.190194,0.076194,17.56378,bad
362169,0.057036,0.031479,0.915137,0.169008,0.256673,18.540959,excellent
145115,0.270338,0.012613,0.382038,0.08615,0.144469,13.278002,very_good
147447,0.154291,0.032169,0.347877,0.174207,0.395074,15.735663,good
323680,0.239487,0.027678,0.390835,0.007682,0.064282,12.943631,very_good
153176,0.058097,0.002246,0.255331,0.054414,0.788422,18.343724,very_bad
366954,0.061781,0.04147,0.652514,0.135765,0.597937,16.151801,below_average
103682,0.066306,0.000189,0.539685,0.116541,0.240262,19.538908,poor
158597,0.093027,0.003869,0.722993,0.208993,0.192571,17.976093,bad
278202,0.059173,0.019032,0.797792,0.027776,0.297519,18.442071,excellent
169048,0.157339,0.036099,0.984638,0.107985,0.032001,16.83671,outstanding
249880,0.183703,0.025625,0.670785,0.185537,0.092028,13.611986,very_good
177429,0.118311,0.004548,0.334826,0.220454,0.377244,17.753016,average
353714,0.064867,0.011566,0.881963,0.00535,0.585373,19.930636,average
236566,0.171344,0.012129,0.360598,0.247705,0.241614,19.374806,average
251713,0.049835,0.005887,0.605956,0.095879,0.446292,19.095807,bad
277736,0.143472,0.004515,0.818679,-0.164571,0.248043,17.091491,above_average
123624,0.056845,0.000314,0.74271,0.005429,0.230016,19.00814,below_average
202090,0.159839,0.010068,0.592258,-0.040219,0.174321,18.081788,good
166870,0.102184,0.009751,0.631281,0.055993,0.358905,16.258137,excellent
352963,0.141857,0.025358,0.646814,0.292466,0.365885,16.501417,good
204855,0.032846,0.038645,1.189801,0.073219,0.743508,20.580085,above_average
336689,0.214782,0.003292,0.582091,0.014916,0.148031,18.076241,very_good
114873,0.042653,0.028479,1.543183,0.098523,0.559675,16.77968,above_average
362645,0.160791,0.017223,0.318702,-0.477084,0.237465,18.222632,above_average
256816,0.086679,0.002164,0.718699,0.098197,0.248197,19.018404,very_bad
122422,0.081624,0.002829,0.674918,0.141998,0.169114,18.43904,bad
293500,0.066458,0.037998,0.884803,0.158045,0.268558,18.226293,excellent
292841,0.135247,0.053312,1.263927,-0.193427,0.733295,16.186802,above_average
166091,0.092129,0.020877,0.538979,0.128678,0.114549,17.298148,excellent
241316,0.061258,0.003157,0.514107,0.083688,0.240051,19.058046,very_bad
164517,0.156661,0.003524,0.388509,0.047919,0.157795,17.319328,average
346759,0.142253,0.005443,0.067584,0.10088,0.476474,16.560103,poor
238258,0.078363,0.007458,0.661132,0.046056,0.342392,18.576534,poor
129484,0.087836,0.012452,0.6899,0.184358,0.263753,16.58058,average
324854,0.062447,0.030169,0.60833,0.016479,0.076455,15.958685,excellent
242359,0.082656,-0.000819,0.065944,0.216395,0.06417,18.969393,poor
296934,0.096198,0.025131,0.455789,0.159318,0.426857,18.307668,good
361799,0.097641,0.001493,0.707053,0.066806,0.17487,17.080998,bad
252138,0.032255,0.001098,0.459817,0.08237,0.278602,18.369107,very_bad
134293,0.101973,0.069837,0.643229,0.194017,0.157072,17.47197,above_average
246562,0.058868,0.063499,0.523379,-0.451329,0.535689,15.790094,above_average
115992,0.110956,0.022613,0.537323,-0.031915,0.464283,20.449261,below_average
294278,0.0292,0.024234,0.597301,0.066638,0.223614,19.126939,excellent
310649,0.250472,0.036105,0.748858,-0.025337,0.395129,18.580544,below_average
378340,0.02579,0.006933,0.592719,0.171133,0.292253,19.406688,bad
160803,0.063618,0.024622,0.559135,-0.020222,0.326422,17.725714,good
335156,0.11156,-0.001274,0.312866,0.162804,0.321177,17.048242,poor
352140,0.078098,0.000359,0.686616,0.066279,0.075293,19.678467,below_average
115073,0.135338,0.013271,2.34039,-0.142571,0.127051,16.736731,outstanding
319034,0.040809,0.010715,0.619326,-0.016251,0.12793,18.19511,poor
216288,0.163821,0.057469,0.621135,-0.063791,0.218364,18.682698,good
376337,0.136656,0.001212,0.752185,-0.088651,0.129006,10.761631,very_good
171120,0.123801,0.034318,2.04421,-0.194021,0.148,16.058731,outstanding
150702,0.150905,0.011302,0.631214,-0.156862,0.173082,16.532689,outstanding
164176,0.081018,0.001469,0.753917,0.080887,0.136013,18.890676,very_bad
161516,0.014924,0.090128,0.406574,0.280467,0.486106,16.409746,above_average
375188,0.29219,0.018476,0.893211,0.115597,0.132889,15.043343,very_good
300973,0.154606,0.00724,0.681108,-0.043603,0.27034,17.616405,good
195084,0.051408,0.002824,0.613985,0.072718,0.6012,18.341246,very_bad
243517,0.15038,0.005135,0.319208,0.062973,0.601258,21.253485,average
321880,0.145874,0.011043,1.030231,-0.047138,0.587674,18.993758,average
152605,0.088824,-0.000105,0.546227,0.044764,0.29448,18.570077,poor
193862,0.103848,0.029191,0.629096,-0.009516,0.39376,17.006344,excellent
152924,0.010582,0.015207,1.003923,0.099785,0.037277,17.127236,average
252862,0.087142,0.002115,0.58243,0.061469,0.264277,18.039801,average
213171,0.062254,0.052224,0.556651,0.111373,0.603603,17.883012,below_average
255519,0.046231,0.000735,0.309121,0.078641,0.525068,18.73756,very_bad
274681,0.14041,0.017225,1.062869,0.125792,0.078205,16.202179,outstanding
395037,0.212144,0.013574,0.760772,0.193849,0.02381,11.958125,very_good
264706,0.1171,0.085968,1.397052,-0.136902,0.361553,17.824601,above_average
131626,0.023771,0.036819,0.516704,0.191185,0.19979,19.148973,excellent
258821,0.132931,0.019954,0.384239,0.017302,0.586458,15.953269,below_average
243243,0.071631,0.059286,0.699865,0.178534,0.083005,18.935256,below_average
130062,0.115881,0.024345,2.359684,-0.164338,0.067958,15.880531,outstanding
344188,0.053789,0.021988,0.571831,0.181793,0.406742,19.34395,good
141055,0.076642,0.002973,0.240701,0.099516,0.67463,18.43,very_bad
117329,0.088313,0.007604,0.451419,0.075836,0.147813,19.186625,bad
237269,0.253757,0.0588,0.451209,0.081906,0.462559,19.643017,below_average
245908,0.020517,0.007833,0.459384,0.070007,0.256863,15.683727,bad
256055,0.165146,0.061788,0.734136,0.082853,0.265779,20.091954,below_average
387252,0.088124,0.009153,0.301772,0.117952,0.140308,20.065891,poor
271793,0.155303,0.058077,0.498519,0.160084,0.090988,18.428028,good
141934,0.088373,0.00087,0.452323,0.129102,0.39472,19.472007,bad
264327,0.101048,0.040057,0.528058,0.120775,0.399267,17.404443,excellent
239389,0.072484,0.003056,0.483959,0.075862,0.390824,18.400987,very_bad
323681,0.058586,0.034425,0.70241,0.213071,0.248919,15.886042,excellent
259173,0.072686,0.000325,0.423135,-0.049101,0.04316,14.645325,very_good
260521,0.045459,0.013832,0.696617,0.079416,0.3381,19.241826,below_average
145594,0.109241,0.060346,0.839704,0.066172,0.406252,17.155763,above_average
222872,0.049905,0.013312,0.331927,0.23529,0.197277,19.363364,average
317355,0.139453,0.011552,0.452678,0.178624,0.101489,18.503378,poor
197601,0.064857,0.00189,0.378961,0.092929,0.567941,18.976668,very_bad
304371,0.046305,0.003044,0.381878,0.093001,0.77019,18.107624,very_bad
304328,0.043016,-0.00144,0.611177,0.086501,0.445165,20.825657,bad
227924,0.06959,0.011285,0.937561,0.020311,0.197533,17.252645,average
347364,0.035745,0.00521,0.611136,0.134453,0.42453,17.196123,bad
226118,0.051271,0.004614,0.660869,0.103328,0.09212,17.05163,bad
211817,0.137657,0.027433,1.357386,-0.385759,0.083761,19.277694,above_average
341817,0.079239,0.001509,0.122678,0.026603,0.112202,19.8775,poor
103329,0.130825,0.006132,0.700988,0.125024,0.431126,16.893427,below_average
167256,0.059331,0.008217,0.384448,0.01107,0.447569,18.979794,poor
280280,0.120992,0.03913,0.688782,0.103043,0.440372,17.383887,good
120047,0.05844,0.019342,0.761317,-0.118507,0.68061,16.345954,above_average
305545,0.076252,0.011231,0.461587,-0.061676,0.162074,17.711717,good
191327,0.020639,0.007855,0.566929,0.081344,0.310021,16.063599,bad
167110,0.090669,0.094448,0.825115,0.008675,0.102674,18.766852,above_average
284386,0.06263,0.00626,0.43229,0.20701,0.194129,19.844818,poor
129182,0.170196,0.054457,0.390416,0.083479,0.081069,18.592029,below_average
161020,0.119431,0.011266,0.724377,0.09773,0.3391,17.669801,poor
274286,0.039133,-0.000259,0.436808,0.07741,0.302559,18.959974,poor
203798,0.034678,0.005329,0.103713,0.02232,0.233337,20.180912,poor
166829,0.068381,-0.000628,0.3107,0.151676,0.450071,17.819614,poor
180556,0.195277,0.021232,0.796021,0.031714,0.039946,10.852342,very_good
136110,0.051192,0.002999,0.519741,0.090415,0.666404,18.11887,very_bad
327668,0.036325,0.002905,0.251718,-0.039068,0.535252,16.701579,average
259338,0.101716,0.031658,0.412942,0.107672,0.04695,18.486927,excellent
383291,0.043056,0.000632,0.679837,0.069538,0.089842,21.253796,bad
384830,0.134655,0.003221,0.403436,-0.014877,0.149315,13.596933,very_good
295380,0.140534,0.0237,0.698062,0.050345,0.060418,14.851543,very_good
354854,0.01499,0.054878,0.416101,-0.255886,0.03656,18.958463,above_average
377849,0.072124,0.029271,0.706509,0.011372,0.040837,15.728097,outstanding
360972,0.045862,0.059479,0.587244,0.178568,0.569053,21.141315,below_average
223120,0.06267,0.017206,1.775866,0.05297,0.170211,16.372574,outstanding
379791,0.051741,0.034418,0.385549,0.027924,0.061097,15.755851,good
397088,0.019752,0.002699,0.824479,0.341467,0.079329,19.267171,good
256254,0.29278,0.025504,0.67368,0.184485,0.189419,11.390021,very_good
335008,0.148649,0.04142,0.449578,0.209591,0.375873,18.833392,good
344136,0.058236,0.029911,0.523964,-0.039175,0.230319,16.69886,excellent
253989,0.124158,0.035675,0.747632,0.147184,0.536763,20.17662,above_average
133329,0.058863,0.009733,2.150385,0.054507,0.175551,16.485724,outstanding
155346,0.131827,0.011201,0.46901,-0.018787,0.362468,18.083464,below_average
186629,0.115615,0.040268,2.219777,0.151359,0.141597,15.928907,outstanding
128542,0.093379,0.002738,0.632089,0.072227,0.31353,21.09929,bad
300684,0.126514,0.028169,0.568884,0.072111,0.202173,17.737292,good
151489,0.16356,0.014835,0.476135,0.131435,0.143823,12.452629,very_good
286366,0.094094,0.016277,0.688195,0.143399,0.056105,16.141863,outstanding
100649,0.068153,0.023054,0.668798,-0.055738,0.027,18.043504,very_good
123292,0.119431,0.066121,0.510684,0.027143,0.25962,20.678321,below_average
272651,0.140103,0.040446,1.286975,-0.06994,0.137214,16.41596,outstanding
157661,0.164127,0.001971,0.802877,-0.104327,0.555777,19.282526,average
252011,0.191414,0.054742,0.564044,0.021317,0.381045,18.827027,below_average
379146,0.086835,0.001476,0.557216,0.094784,0.136083,16.969111,very_good
349189,0.030458,0.011403,0.327409,0.1208,0.316495,17.091421,poor
208762,0.094752,0.010624,0.358625,0.018222,0.485103,19.844206,poor
203972,0.097004,0.037385,1.414501,-0.15174,0.183921,16.307993,outstanding
161752,0.070223,0.003978,0.388403,0.094203,0.02974,17.182858,excellent
156620,0.086026,0.001121,0.460828,0.060667,0.60383,18.997968,very_bad
