age,workclass,fnlwgt,education,educationNum,maritalStatus,occupation,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,target
22.856065297643788,Private,369410.1137630364,HS-grad,7.3424261190575155,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,36.712130595287576,United-States,-1.0
33.88243915587689,Private,194568.1550581858,9th,10.44969312106403,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,36.593941799334985,United-States,-1.0
46.26112871380869,Private,244852.6527590256,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,44.925808574608745,United-States,-1.0
39.850425965762724,Private,200415.48676905807,Some-college,9.278591712655368,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,29.178875689830516,United-States,-1.0
32.842194571345026,Private,182716.99830314444,Masters,14.947398190448341,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,63.68495476120854,United-States,1.0
32.87793162178244,Self-emp-inc,267675.6499639045,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,65.6911870869084,,-1.0
39.3082205481371,Private,234568.4115568484,10th,8.748791095862192,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,37.25120890413781,United-States,-1.0
54.84249669816761,Private,141557.2707305192,Masters,14.431500660366478,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,1550.4615972277368,44.31500660366478,United-States,1.0
51.39667641620099,Private,144364.56294129734,Bachelors,9.356294129733111,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0.0,0.0,38.17814706486656,Philippines,-0.8218529351334438
32.575949270648344,Private,353432.3898037285,Bachelors,12.194341004858433,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,41.97877876821913,United-States,0.5971705024292169
61.60825120958875,Self-emp-not-inc,124672.86454823922,HS-grad,11.695874395205625,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,39.780942035957814,United-States,-1.0
47.56548995123836,Private,127792.89271389988,Some-college,5.963343691909732,Never-married,Other-service,Own-child,White,Male,0.0,0.0,37.38220841078702,United-States,1.0
34.03430986982346,Private,144064.61913778647,11th,8.82310348958057,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.44224127604858,United-States,-1.0
60.5553445489239,Private,31571.21947913601,HS-grad,13.75296919384661,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,30.395249289845424,United-States,-1.0
46.60457629689871,Local-gov,209899.57984745677,Some-college,7.680610172919828,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,37.89923728385021,United-States,-1.0
48.523199059532764,Federal-gov,52604.87362539262,Masters,10.738400470233616,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1561.9782490218545,40.0,United-States,-0.6307997648831918
40.06534222891611,Private,97379.86871686317,12th,8.752333651032718,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1.0
40.237529756048055,Self-emp-not-inc,136346.3859067316,HS-grad,12.16832936586026,Widowed,Farming-fishing,Not-in-family,White,Male,0.0,0.0,54.178305561021816,United-States,-1.0
27.132183398607054,Local-gov,275462.7945525838,Some-college,6.1321833986070535,Never-married,Protective-serv,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,-1.0
34.17829346019582,Private,125146.99153544502,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,54.8696244730833,United-States,0.4869624473083298
31.79885274979724,Private,37294.482090808284,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,41.066411722177165,United-States,-1.0
50.88739012353703,Private,103958.90690106979,Some-college,8.022521975292594,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,44.09008790117038,United-States,-1.0
30.30418139537357,Private,242868.02510302307,HS-grad,7.615209069768678,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1.0
30.608265392987676,Private,185633.94830777228,Some-college,10.0,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,60.618563612687566,United-States,-0.8762872774624864
39.09626318912937,State-gov,107897.5244084677,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2031.8397833686224,40.0,United-States,-1.0
39.69973338967088,Local-gov,43943.16740725091,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,46.833481450182845,United-States,-1.0
40.27182591665235,Private,174297.20801873688,11th,7.449665885963404,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1.0
56.976206044954075,Private,265578.63866095705,HS-grad,8.93977682617377,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,39.849442065434424,United-States,-1.0
49.40160902857486,Private,129277.32529454453,HS-grad,9.164658557983092,Divorced,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40.0,United-States,-1.0
26.566297398902016,Private,140848.54222657398,Masters,13.104891099967706,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,1630.5928556875024,40.0,United-States,-0.7902178000645872
20.4357734814269,Private,37080.33373618536,Some-college,11.076830111070175,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,30.76830111070175,United-States,-1.0
29.34777145523261,Private,242491.14063393266,Bachelors,12.472997399365745,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1.0
43.69815350680352,Self-emp-not-inc,27041.248174175904,Assoc-voc,11.757406641885211,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,53.1833402230331,United-States,-1.0
32.0,Self-emp-not-inc,159581.6682793871,Some-college,10.612425187233699,Never-married,Craft-repair,Own-child,White,Male,0.0,1895.0770407035939,73.87574812766302,United-States,-0.591716541844201
35.20261176447098,Private,212982.61189117315,Assoc-acdm,11.224673529441128,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,38.87663235279436,United-States,-1.0
51.340690157698745,Private,74784.0,Bachelors,13.340690157698743,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,53.18619684602514,United-States,-0.3186196846025142
47.9251594771159,Private,152794.95047293213,HS-grad,12.300021996843572,Never-married,Machine-op-inspct,Unmarried,Black,Male,0.0,0.0,40.0,United-States,0.6500109984217861
28.83101346186235,State-gov,156445.9338444106,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,38.40592744799412,United-States,-1.0
58.081420173809214,Private,167028.33959557986,HS-grad,9.961725840575383,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
56.0,Private,282023.0,HS-grad,11.826291811859818,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0.13051672474392673
31.641618483044507,Federal-gov,164439.9968480432,Bachelors,12.626904890217157,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,1857.494482554771,40.0,United-States,-1.0
25.787652452352305,Private,29277.568749817852,Some-college,11.191768301568203,Never-married,Other-service,Own-child,White,Female,0.0,0.0,41.1917683015682,,-1.0
40.5695609174573,Private,144992.17140031472,10th,13.508069619951204,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,54.385087024939004,United-States,-0.8770174049878012
32.180962331266066,Private,112020.49163231181,Some-college,9.726987443755355,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,58.54602511248929,United-States,-0.45397488751071147
34.22243500414277,Private,186968.65252193922,11th,8.569913064917042,Never-married,Other-service,Own-child,White,Female,0.0,0.0,33.082608874308676,United-States,0.04660870994469435
42.48888921794399,Private,251267.7222415542,Bachelors,5.977778435887984,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,42.44444608971996,United-States,-0.755555391028004
41.46413402781004,Private,195381.29219476684,HS-grad,9.780590575401433,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,-1.0
40.462147883449475,Private,197612.41161169973,Assoc-voc,10.478993278025024,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.21006721974976,United-States,0.042013443949952656
37.0,Private,79586.0,HS-grad,12.096056739757879,Separated,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0.0,0.0,44.51971630121061,United-States,-1.0
46.287001610386135,Private,224202.28700161038,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,49.42599677922773,United-States,-0.8851993558455469
38.11736124709162,Private,158509.57312659099,10th,7.553055501163352,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,47.76527750581676,United-States,-0.2234722494183239
38.78184238465176,Private,160613.50903443582,Assoc-voc,11.585456158976784,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,-0.17091231795356832
45.69167272760747,Private,132843.19997921964,Some-college,13.758332467484648,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,38.489577921779045,United-States,-1.0
50.356596914113915,Private,105792.2893539059,9th,3.4289353905907225,Widowed,Transport-moving,Unmarried,White,Male,0.0,0.0,40.0,United-States,-0.5710646094092775
39.37036334521771,Private,196788.96499911038,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,38.292181850531364,United-States,-1.0
36.80656485515351,Self-emp-inc,347186.0210987694,HS-grad,9.15474811587719,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,54.61312971030703,United-States,0.9226259420614054
50.68884817806913,Private,132972.94042212304,7th-8th,10.06538342466522,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,43.14769326026782,United-States,-1.0
24.0,Private,376661.16036057414,Some-college,9.666051105246002,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,26.678977895079985,United-States,-1.0
35.382009865679215,Private,188388.32593094025,Bachelors,12.235980268641573,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,52.1349260074059,United-States,0.6179901343207868
41.43077834571757,Private,108150.59187021648,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,37.16289190630107,,0.6217189208401428
33.437414300847095,Private,180616.18889975283,Bachelors,9.750114265537208,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,44.06235716807849,,-1.0
43.52180865075579,Private,81195.95798166587,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,49.26085435764717,United-States,-1.0
41.50638611942382,Self-emp-inc,124316.72143064623,Some-college,9.943734875619576,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,30.562651243804247,United-States,-1.0
35.539624699917205,Private,396994.81098626344,Some-college,8.277737289942042,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,0.5079249399834407
36.3457238527171,Self-emp-inc,50701.554849319706,Assoc-acdm,12.913569036820725,Divorced,Sales,Unmarried,White,Female,130.16503054798727,0.0,40.0,United-States,-1.0
40.441912578761446,Private,107955.17095033042,Bachelors,11.298349992315956,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,38.088449946211696,United-States,-1.0
51.41299471126331,Self-emp-not-inc,146065.23727137168,Bachelors,13.587005288736691,Married-civ-spouse,Adm-clerical,Wife,White,Female,99999.0,0.0,44.67513221841726,United-States,1.0
30.351712377601643,Private,289968.24617497704,11th,12.423002226131416,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,47.747146037330594,United-States,-1.0
39.03408742871271,Private,168074.40904914454,HS-grad,12.126261079427872,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,47.81565269856968,Ireland,-1.0
42.80938619866175,Private,313615.5948692915,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,42.568076357620804,United-States,-1.0
25.940694905547357,Private,376002.9807241004,HS-grad,9.029652547226322,Separated,Sales,Unmarried,Black,Female,0.0,0.0,36.49590669715253,United-States,-1.0
26.36971770642498,Private,31557.64450220536,HS-grad,12.943120352857695,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,89.28900441072119,United-States,0.9715601764288477
41.66180664942324,Private,329020.81859009963,Bachelors,12.17327912818564,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1432.1909454743368,55.866395640928204,United-States,0.44885275212375997
20.584728623046136,Private,120008.92188064402,Bachelors,10.250220308902021,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,22.502203089020213,United-States,-0.8331864607319859
42.060330850117694,Local-gov,163112.4772471259,Some-college,10.0,Married-civ-spouse,Other-service,Other-relative,White,Male,0.0,0.0,95.73879530334963,United-States,-1.0
42.60168257028034,State-gov,182246.63112755018,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,38.00841285140171,United-States,-1.0
31.0699031679276,Private,78602.1013595935,Assoc-acdm,11.99300968320724,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40.0699031679276,United-States,-1.0
40.09449398728857,Federal-gov,94263.47197360707,HS-grad,10.891865063276953,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,42.36483132909619,United-States,-1.0
27.01222505226497,Private,42591.25449914476,HS-grad,9.681262497624319,Widowed,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,28.187375023756804,United-States,-1.0
38.487503342640295,Private,204603.437249302,11th,9.512496657359705,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,41.30000891370746,United-States,-1.0
36.86932934413345,Private,265755.81657444476,Some-college,9.869329344133446,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,1640.424472379811,57.3865868826689,Cuba,0.7386586882668904
42.12823727009665,Private,299522.7791310473,HS-grad,9.594870509196134,Widowed,Other-service,Other-relative,White,Female,0.0,696.4175946918452,39.87176272990335,United-States,-1.0
21.46942298389826,Private,129348.7152634125,Some-college,9.975293527163249,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.12353236418375,United-States,-1.0
46.391785997617035,Private,24140.408187656096,HS-grad,9.659237459395055,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,-1.0
49.11294224826262,Private,162948.40313475404,HS-grad,9.0,Separated,Other-service,Not-in-family,White,Female,0.0,0.0,38.42745187355218,United-States,-1.0
22.63127710796884,Local-gov,145379.56189673246,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,26.74779690139519,United-States,-1.0
27.43519026905732,Private,200568.65692443957,HS-grad,9.435190269057319,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1457.209105832115,0.0,37.8240486547134,United-States,-0.12961946188536055
35.253859920289244,Private,176193.56278926393,HS-grad,9.91437210736081,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,56.83176797234995,United-States,-1.0
56.83876829283572,Private,186109.6544644902,7th-8th,4.204923242440756,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.34153873740126,United-States,-0.931692252519748
23.196884527221684,Private,229418.29813739253,11th,8.204673209167474,Never-married,Farming-fishing,Unmarried,White,Male,1473.9632952735028,0.0,37.99221131805421,United-States,-1.0
33.208876116017706,Private,205338.04177522322,9th,6.916449553592919,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
30.150054634790102,Self-emp-not-inc,109149.96484155911,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,31.22508195218515,United-States,-1.0
29.06617137969372,Private,295756.29912481963,Some-college,9.31127620676876,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
40.04157377607492,Self-emp-not-inc,67789.10425292222,11th,8.236115534472622,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,56.805458241602295,United-States,-0.2361155344726229
49.38397153714589,Private,89188.60709230923,12th,8.660709230924013,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,Italy,-1.0
57.10204139586663,Private,359974.77310745395,11th,11.867947264098033,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,25.3961582077059,United-States,1.0
40.6223896373878,Private,204723.48955854954,Assoc-voc,10.854988382882926,Separated,Sales,Unmarried,Black,Female,0.0,0.0,28.407773002251236,United-States,-1.0
35.698619010965956,Private,256362.73686704668,12th,8.775115082419504,Divorced,Farming-fishing,Not-in-family,Black,Male,0.0,0.0,34.18663688185372,United-States,-1.0
